State,NAICS Code,NAICS Description,Total Employment
Nebraska,42,Wholesale Trade,41006.0
Nebraska,44-45,Retail Trade,109010.0
Nebraska,48-49,Transportation and Warehousing,30707.0
Nebraska,51,Information,21232.0
Nebraska,52,Finance and Insurance,65382.0
Nebraska,53,Real Estate and Rental and Leasing,11282.0
Nebraska,54,"Professional, Scientific, and Technical Services",39047.0
Nebraska,55,Management of Companies and Enterprises,22233.0
Nebraska,56,Administrative and Support and Waste Management and Remediation Services,64726.0
Nebraska,61,Educational Services,19039.0
Nebraska,62,Health Care and Social Assistance,133276.0
Nebraska,71,"Arts, Entertainment, and Recreation",14765.0
Nebraska,72,Accommodation and Food Services,77822.0
Nebraska,81,Other Services (except Public Administration),35983.0
Nebraska,99,Industries not classified,80.0
Nevada,--,Total,1191625.0
Nevada,11,"Agriculture, Forestry, Fishing and Hunting",287.0
Nevada,21,"Mining, Quarrying, and Oil and Gas Extraction",12935.0
Nevada,22,Utilities,4757.0
Nevada,23,Construction,75417.0
Nevada,31-33,Manufacturing,44895.0
Nevada,42,Wholesale Trade,37565.0
Nevada,44-45,Retail Trade,143438.0
Nevada,48-49,Transportation and Warehousing,54589.0
Nevada,51,Information,18161.0
Nevada,52,Finance and Insurance,34908.0
Nevada,53,Real Estate and Rental and Leasing,29489.0
Nevada,54,"Professional, Scientific, and Technical Services",58679.0
Nevada,55,Management of Companies and Enterprises,22970.0
Nevada,56,Administrative and Support and Waste Management and Remediation Services,124890.0
Nevada,61,Educational Services,12199.0
Nevada,62,Health Care and Social Assistance,130170.0
Nevada,71,"Arts, Entertainment, and Recreation",31249.0
Nevada,72,Accommodation and Food Services,319214.0
Nevada,81,Other Services (except Public Administration),35741.0
Nevada,99,Industries not classified,72.0
New Hampshire,--,Total,603923.0
New Hampshire,11,"Agriculture, Forestry, Fishing and Hunting",619.0
New Hampshire,21,"Mining, Quarrying, and Oil and Gas Extraction",243.0
New Hampshire,22,Utilities,3256.0
New Hampshire,23,Construction,27661.0
New Hampshire,31-33,Manufacturing,70366.0
New Hampshire,42,Wholesale Trade,24622.0
New Hampshire,44-45,Retail Trade,96785.0
New Hampshire,48-49,Transportation and Warehousing,13972.0
New Hampshire,51,Information,16552.0
New Hampshire,52,Finance and Insurance,28580.0
New Hampshire,53,Real Estate and Rental and Leasing,7329.0
New Hampshire,54,"Professional, Scientific, and Technical Services",31926.0
New Hampshire,55,Management of Companies and Enterprises,9292.0
New Hampshire,56,Administrative and Support and Waste Management and Remediation Services,55828.0
New Hampshire,61,Educational Services,27063.0
New Hampshire,62,Health Care and Social Assistance,94601.0
New Hampshire,71,"Arts, Entertainment, and Recreation",12060.0
New Hampshire,72,Accommodation and Food Services,59561.0
New Hampshire,81,Other Services (except Public Administration),23543.0
New Hampshire,99,Industries not classified,64.0
New Jersey,--,Total,3679443.0
New Jersey,11,"Agriculture, Forestry, Fishing and Hunting",1078.0
New Jersey,21,"Mining, Quarrying, and Oil and Gas Extraction",1144.0
New Jersey,22,Utilities,20117.0
New Jersey,23,Construction,157678.0
New Jersey,31-33,Manufacturing,222454.0
New Jersey,42,Wholesale Trade,271598.0
New Jersey,44-45,Retail Trade,462415.0
New Jersey,48-49,Transportation and Warehousing,174563.0
New Jersey,51,Information,90309.0
New Jersey,52,Finance and Insurance,193659.0
New Jersey,53,Real Estate and Rental and Leasing,60005.0
New Jersey,54,"Professional, Scientific, and Technical Services",319455.0
New Jersey,55,Management of Companies and Enterprises,118747.0
New Jersey,56,Administrative and Support and Waste Management and Remediation Services,337135.0
New Jersey,61,Educational Services,105893.0
New Jersey,62,Health Care and Social Assistance,598540.0
New Jersey,71,"Arts, Entertainment, and Recreation",65563.0
New Jersey,72,Accommodation and Food Services,322693.0
New Jersey,81,Other Services (except Public Administration),156103.0
New Jersey,99,Industries not classified,294.0
New Mexico,--,Total,626466.0
New Mexico,11,"Agriculture, Forestry, Fishing and Hunting",366.0
New Mexico,21,"Mining, Quarrying, and Oil and Gas Extraction",17189.0
New Mexico,22,Utilities,4506.0
New Mexico,23,Construction,39101.0
New Mexico,31-33,Manufacturing,25357.0
New Mexico,42,Wholesale Trade,19484.0
New Mexico,44-45,Retail Trade,91678.0
New Mexico,48-49,Transportation and Warehousing,17674.0
New Mexico,51,Information,12316.0
New Mexico,52,Finance and Insurance,24675.0
New Mexico,53,Real Estate and Rental and Leasing,9190.0
New Mexico,54,"Professional, Scientific, and Technical Services",57612.0
New Mexico,55,Management of Companies and Enterprises,6934.0
New Mexico,56,Administrative and Support and Waste Management and Remediation Services,33722.0
New Mexico,61,Educational Services,9045.0
New Mexico,62,Health Care and Social Assistance,126231.0
New Mexico,71,"Arts, Entertainment, and Recreation",12964.0
New Mexico,72,Accommodation and Food Services,91618.0
New Mexico,81,Other Services (except Public Administration),26770.0
New Mexico,99,Industries not classified,34.0
New York,--,Total,8261269.0
New York,11,"Agriculture, Forestry, Fishing and Hunting",2878.0
New York,21,"Mining, Quarrying, and Oil and Gas Extraction",3691.0
New York,22,Utilities,41706.0
New York,23,Construction,364956.0
New York,31-33,Manufacturing,410579.0
New York,42,Wholesale Trade,356952.0
New York,44-45,Retail Trade,925381.0
New York,48-49,Transportation and Warehousing,248505.0
New York,51,Information,292355.0
New York,52,Finance and Insurance,542326.0
New York,53,Real Estate and Rental and Leasing,181035.0
New York,54,"Professional, Scientific, and Technical Services",644951.0
New York,55,Management of Companies and Enterprises,186487.0
New York,56,Administrative and Support and Waste Management and Remediation Services,626832.0
New York,61,Educational Services,413597.0
New York,62,Health Care and Social Assistance,1628655.0
New York,71,"Arts, Entertainment, and Recreation",180337.0
New York,72,Accommodation and Food Services,816114.0
New York,81,Other Services (except Public Administration),393194.0
New York,99,Industries not classified,738.0
North Carolina,--,Total,3774377.0
North Carolina,11,"Agriculture, Forestry, Fishing and Hunting",5053.0
North Carolina,21,"Mining, Quarrying, and Oil and Gas Extraction",3020.0
North Carolina,22,Utilities,21327.0
North Carolina,23,Construction,196503.0
North Carolina,31-33,Manufacturing,439141.0
North Carolina,42,Wholesale Trade,192151.0
North Carolina,44-45,Retail Trade,491408.0
North Carolina,48-49,Transportation and Warehousing,125854.0
North Carolina,51,Information,89137.0
North Carolina,52,Finance and Insurance,184794.0
North Carolina,53,Real Estate and Rental and Leasing,54841.0
North Carolina,54,"Professional, Scientific, and Technical Services",222731.0
North Carolina,55,Management of Companies and Enterprises,95670.0
North Carolina,56,Administrative and Support and Waste Management and Remediation Services,289033.0
North Carolina,61,Educational Services,103634.0
North Carolina,62,Health Care and Social Assistance,598661.0
North Carolina,71,"Arts, Entertainment, and Recreation",66617.0
North Carolina,72,Accommodation and Food Services,434293.0
North Carolina,81,Other Services (except Public Administration),160140.0
North Carolina,99,Industries not classified,369.0
North Dakota,--,Total,340521.0
North Dakota,11,"Agriculture, Forestry, Fishing and Hunting",443.0
North Dakota,21,"Mining, Quarrying, and Oil and Gas Extraction",15377.0
North Dakota,22,Utilities,4229.0
North Dakota,23,Construction,22544.0
North Dakota,31-33,Manufacturing,24486.0
North Dakota,42,Wholesale Trade,21619.0
North Dakota,44-45,Retail Trade,48538.0
North Dakota,48-49,Transportation and Warehousing,16485.0
North Dakota,51,Information,7008.0
North Dakota,52,Finance and Insurance,18000.0
North Dakota,53,Real Estate and Rental and Leasing,5507.0
North Dakota,54,"Professional, Scientific, and Technical Services",15321.0
North Dakota,55,Management of Companies and Enterprises,4418.0
North Dakota,56,Administrative and Support and Waste Management and Remediation Services,14075.0
North Dakota,61,Educational Services,4006.0
North Dakota,62,Health Care and Social Assistance,61364.0
North Dakota,71,"Arts, Entertainment, and Recreation",5945.0
North Dakota,72,Accommodation and Food Services,37205.0
North Dakota,81,Other Services (except Public Administration),13912.0
North Dakota,99,Industries not classified,39.0
Ohio,--,Total,4815946.0
Ohio,11,"Agriculture, Forestry, Fishing and Hunting",1221.0
Ohio,21,"Mining, Quarrying, and Oil and Gas Extraction",10621.0
Ohio,22,Utilities,23380.0
Ohio,23,Construction,192295.0
Ohio,31-33,Manufacturing,666886.0
Ohio,42,Wholesale Trade,233719.0
Ohio,44-45,Retail Trade,562851.0
Ohio,48-49,Transportation and Warehousing,187936.0
Ohio,51,Information,99186.0
Ohio,52,Finance and Insurance,257609.0
Ohio,53,Real Estate and Rental and Leasing,62749.0
Ohio,54,"Professional, Scientific, and Technical Services",254878.0
Ohio,55,Management of Companies and Enterprises,157150.0
Ohio,56,Administrative and Support and Waste Management and Remediation Services,390027.0
Ohio,61,Educational Services,116737.0
Ohio,62,Health Care and Social Assistance,845432.0
Ohio,71,"Arts, Entertainment, and Recreation",76581.0
Ohio,72,Accommodation and Food Services,476575.0
Ohio,81,Other Services (except Public Administration),199968.0
Ohio,99,Industries not classified,145.0
Oklahoma,--,Total,1360720.0
Oklahoma,11,"Agriculture, Forestry, Fishing and Hunting",869.0
Oklahoma,21,"Mining, Quarrying, and Oil and Gas Extraction",41214.0
Oklahoma,22,Utilities,9806.0
Oklahoma,23,Construction,72182.0
Oklahoma,31-33,Manufacturing,126362.0
Oklahoma,42,Wholesale Trade,58016.0
Oklahoma,44-45,Retail Trade,178774.0
Oklahoma,48-49,Transportation and Warehousing,49724.0
Oklahoma,51,Information,28834.0
Oklahoma,52,Finance and Insurance,60485.0
Oklahoma,53,Real Estate and Rental and Leasing,22522.0
Oklahoma,54,"Professional, Scientific, and Technical Services",73087.0
Oklahoma,55,Management of Companies and Enterprises,38894.0
Oklahoma,56,Administrative and Support and Waste Management and Remediation Services,104651.0
Oklahoma,61,Educational Services,21865.0
Oklahoma,62,Health Care and Social Assistance,221928.0
Oklahoma,71,"Arts, Entertainment, and Recreation",25866.0
Oklahoma,72,Accommodation and Food Services,162360.0
Oklahoma,81,Other Services (except Public Administration),63176.0
Oklahoma,99,Industries not classified,105.0
Oregon,--,Total,1596637.0
Oregon,11,"Agriculture, Forestry, Fishing and Hunting",12773.0
Oregon,21,"Mining, Quarrying, and Oil and Gas Extraction",1254.0
Oregon,22,Utilities,8034.0
Oregon,23,Construction,94574.0
Oregon,31-33,Manufacturing,174693.0
Oregon,42,Wholesale Trade,77547.0
Oregon,44-45,Retail Trade,207345.0
Oregon,48-49,Transportation and Warehousing,58815.0
Oregon,51,Information,40096.0
Oregon,52,Finance and Insurance,62100.0
Oregon,53,Real Estate and Rental and Leasing,29703.0
Oregon,54,"Professional, Scientific, and Technical Services",93164.0
Oregon,55,Management of Companies and Enterprises,53538.0
Oregon,56,Administrative and Support and Waste Management and Remediation Services,105483.0
Oregon,61,Educational Services,37424.0
Oregon,62,Health Care and Social Assistance,261317.0
Oregon,71,"Arts, Entertainment, and Recreation",28306.0
Oregon,72,Accommodation and Food Services,182550.0
Oregon,81,Other Services (except Public Administration),67755.0
Oregon,99,Industries not classified,166.0
Pennsylvania,--,Total,5433660.0
Pennsylvania,11,"Agriculture, Forestry, Fishing and Hunting",2769.0
Pennsylvania,21,"Mining, Quarrying, and Oil and Gas Extraction",24074.0
Pennsylvania,22,Utilities,29868.0
Pennsylvania,23,Construction,236522.0
Pennsylvania,31-33,Manufacturing,542823.0
Pennsylvania,42,Wholesale Trade,253810.0
Pennsylvania,44-45,Retail Trade,660206.0
Pennsylvania,48-49,Transportation and Warehousing,227874.0
Pennsylvania,51,Information,113339.0
Pennsylvania,52,Finance and Insurance,282003.0
Pennsylvania,53,Real Estate and Rental and Leasing,65887.0
Pennsylvania,54,"Professional, Scientific, and Technical Services",335128.0
Pennsylvania,55,Management of Companies and Enterprises,181240.0
Pennsylvania,56,Administrative and Support and Waste Management and Remediation Services,336825.0
Pennsylvania,61,Educational Services,268467.0
Pennsylvania,62,Health Care and Social Assistance,1032307.0
Pennsylvania,71,"Arts, Entertainment, and Recreation",111307.0
Pennsylvania,72,Accommodation and Food Services,485966.0
Pennsylvania,81,Other Services (except Public Administration),242956.0
Pennsylvania,99,Industries not classified,289.0
Rhode Island,--,Total,435978.0
Rhode Island,11,"Agriculture, Forestry, Fishing and Hunting",162.0
Rhode Island,21,"Mining, Quarrying, and Oil and Gas Extraction",137.0
Rhode Island,22,Utilities,1278.0
Rhode Island,23,Construction,18492.0
Rhode Island,31-33,Manufacturing,38800.0
Rhode Island,42,Wholesale Trade,21623.0
Rhode Island,44-45,Retail Trade,49329.0
Rhode Island,48-49,Transportation and Warehousing,11021.0
Rhode Island,51,Information,6921.0
Rhode Island,52,Finance and Insurance,25885.0
Rhode Island,53,Real Estate and Rental and Leasing,5386.0
Rhode Island,54,"Professional, Scientific, and Technical Services",24187.0
Rhode Island,55,Management of Companies and Enterprises,13425.0
Rhode Island,56,Administrative and Support and Waste Management and Remediation Services,24057.0
Rhode Island,61,Educational Services,30100.0
Rhode Island,62,Health Care and Social Assistance,87348.0
Rhode Island,71,"Arts, Entertainment, and Recreation",8823.0
Rhode Island,72,Accommodation and Food Services,51332.0
Rhode Island,81,Other Services (except Public Administration),17641.0
Rhode Island,99,Industries not classified,31.0
South Carolina,--,Total,1866451.0
South Carolina,11,"Agriculture, Forestry, Fishing and Hunting",4075.0
South Carolina,21,"Mining, Quarrying, and Oil and Gas Extraction",1628.0
South Carolina,22,Utilities,12413.0
South Carolina,23,Construction,84217.0
South Carolina,31-33,Manufacturing,231872.0
South Carolina,42,Wholesale Trade,72284.0
South Carolina,44-45,Retail Trade,247322.0
South Carolina,48-49,Transportation and Warehousing,61960.0
South Carolina,51,Information,41439.0
South Carolina,52,Finance and Insurance,72413.0
South Carolina,53,Real Estate and Rental and Leasing,25932.0
South Carolina,54,"Professional, Scientific, and Technical Services",96033.0
South Carolina,55,Management of Companies and Enterprises,27418.0
South Carolina,56,Administrative and Support and Waste Management and Remediation Services,275912.0
South Carolina,61,Educational Services,32415.0
South Carolina,62,Health Care and Social Assistance,242039.0
South Carolina,71,"Arts, Entertainment, and Recreation",28105.0
South Carolina,72,Accommodation and Food Services,225634.0
South Carolina,81,Other Services (except Public Administration),83204.0
South Carolina,99,Industries not classified,136.0
South Dakota,--,Total,359643.0
South Dakota,11,"Agriculture, Forestry, Fishing and Hunting",447.0
South Dakota,21,"Mining, Quarrying, and Oil and Gas Extraction",1055.0
South Dakota,22,Utilities,2206.0
South Dakota,23,Construction,20354.0
South Dakota,31-33,Manufacturing,44301.0
South Dakota,42,Wholesale Trade,18735.0
South Dakota,44-45,Retail Trade,52593.0
South Dakota,48-49,Transportation and Warehousing,10427.0
South Dakota,51,Information,7874.0
South Dakota,52,Finance and Insurance,26889.0
South Dakota,53,Real Estate and Rental and Leasing,4273.0
South Dakota,54,"Professional, Scientific, and Technical Services",12749.0
South Dakota,55,Management of Companies and Enterprises,7546.0
South Dakota,56,Administrative and Support and Waste Management and Remediation Services,11295.0
South Dakota,61,Educational Services,7856.0
South Dakota,62,Health Care and Social Assistance,69814.0
South Dakota,71,"Arts, Entertainment, and Recreation",6778.0
South Dakota,72,Accommodation and Food Services,40009.0
South Dakota,81,Other Services (except Public Administration),14421.0
South Dakota,99,Industries not classified,21.0
Tennessee,--,Total,2650007.0
Tennessee,11,"Agriculture, Forestry, Fishing and Hunting",1571.0
Tennessee,21,"Mining, Quarrying, and Oil and Gas Extraction",2936.0
Tennessee,22,Utilities,3191.0
Tennessee,23,Construction,116530.0
Tennessee,31-33,Manufacturing,326320.0
Tennessee,42,Wholesale Trade,117012.0
Tennessee,44-45,Retail Trade,317676.0
Tennessee,48-49,Transportation and Warehousing,145477.0
Tennessee,51,Information,49414.0
Tennessee,52,Finance and Insurance,124120.0
Tennessee,53,Real Estate and Rental and Leasing,35681.0
Tennessee,54,"Professional, Scientific, and Technical Services",121940.0
Tennessee,55,Management of Companies and Enterprises,96001.0
Tennessee,56,Administrative and Support and Waste Management and Remediation Services,264698.0
Tennessee,61,Educational Services,65145.0
Tennessee,62,Health Care and Social Assistance,420766.0
Tennessee,71,"Arts, Entertainment, and Recreation",37307.0
Tennessee,72,Accommodation and Food Services,291639.0
Tennessee,81,Other Services (except Public Administration),112342.0
Tennessee,99,Industries not classified,241.0
Texas,--,Total,10580160.0
Texas,11,"Agriculture, Forestry, Fishing and Hunting",7360.0
Texas,21,"Mining, Quarrying, and Oil and Gas Extraction",203066.0
Texas,22,Utilities,55550.0
Texas,23,Construction,704666.0
Texas,31-33,Manufacturing,773920.0
Texas,42,Wholesale Trade,516404.0
Texas,44-45,Retail Trade,1294394.0
Texas,48-49,Transportation and Warehousing,468857.0
Texas,51,Information,248484.0
Texas,52,Finance and Insurance,539597.0
Texas,53,Real Estate and Rental and Leasing,199470.0
Texas,54,"Professional, Scientific, and Technical Services",724464.0
Texas,55,Management of Companies and Enterprises,323961.0
Texas,56,Administrative and Support and Waste Management and Remediation Services,978622.0
Texas,61,Educational Services,197024.0
Texas,62,Health Care and Social Assistance,1527228.0
Texas,71,"Arts, Entertainment, and Recreation",152605.0
Texas,72,Accommodation and Food Services,1208331.0
Texas,81,Other Services (except Public Administration),455311.0
Texas,99,Industries not classified,846.0
Utah,--,Total,1282455.0
Utah,11,"Agriculture, Forestry, Fishing and Hunting",423.0
Utah,21,"Mining, Quarrying, and Oil and Gas Extraction",7763.0
Utah,22,Utilities,3704.0
Utah,23,Construction,83686.0
Utah,31-33,Manufacturing,123163.0
Utah,42,Wholesale Trade,54134.0
Utah,44-45,Retail Trade,154937.0
Utah,48-49,Transportation and Warehousing,57290.0
Utah,51,Information,52550.0
Utah,52,Finance and Insurance,67369.0
Utah,53,Real Estate and Rental and Leasing,19405.0
Utah,54,"Professional, Scientific, and Technical Services",91999.0
Utah,55,Management of Companies and Enterprises,26154.0
Utah,56,Administrative and Support and Waste Management and Remediation Services,145464.0
Utah,61,Educational Services,53037.0
Utah,62,Health Care and Social Assistance,144016.0
Utah,71,"Arts, Entertainment, and Recreation",23360.0
Utah,72,Accommodation and Food Services,119533.0
Utah,81,Other Services (except Public Administration),54373.0
Utah,99,Industries not classified,95.0
Vermont,--,Total,258876.0
Vermont,11,"Agriculture, Forestry, Fishing and Hunting",503.0
Vermont,21,"Mining, Quarrying, and Oil and Gas Extraction",447.0
Vermont,22,Utilities,1282.0
Vermont,23,Construction,14506.0
Vermont,31-33,Manufacturing,28569.0
Vermont,42,Wholesale Trade,10985.0
Vermont,44-45,Retail Trade,38063.0
Vermont,48-49,Transportation and Warehousing,6111.0
Vermont,51,Information,7971.0
Vermont,52,Finance and Insurance,8927.0
Vermont,53,Real Estate and Rental and Leasing,3247.0
Vermont,54,"Professional, Scientific, and Technical Services",12733.0
Vermont,55,Management of Companies and Enterprises,2102.0
Vermont,56,Administrative and Support and Waste Management and Remediation Services,8962.0
Vermont,61,Educational Services,15414.0
Vermont,62,Health Care and Social Assistance,48633.0
Vermont,71,"Arts, Entertainment, and Recreation",7767.0
Vermont,72,Accommodation and Food Services,33179.0
Vermont,81,Other Services (except Public Administration),9460.0
Vermont,99,Industries not classified,15.0
Virginia,--,Total,3310542.0
Virginia,11,"Agriculture, Forestry, Fishing and Hunting",4354.0
Virginia,21,"Mining, Quarrying, and Oil and Gas Extraction",6106.0
Virginia,22,Utilities,15112.0
Virginia,23,Construction,183294.0
Virginia,31-33,Manufacturing,236287.0
Virginia,42,Wholesale Trade,104516.0
Virginia,44-45,Retail Trade,424559.0
Virginia,48-49,Transportation and Warehousing,103520.0
Virginia,51,Information,97995.0
Virginia,52,Finance and Insurance,154996.0
Virginia,53,Real Estate and Rental and Leasing,55152.0
Virginia,54,"Professional, Scientific, and Technical Services",465821.0
Virginia,55,Management of Companies and Enterprises,74784.0
Virginia,56,Administrative and Support and Waste Management and Remediation Services,258441.0
Virginia,61,Educational Services,81212.0
Virginia,62,Health Care and Social Assistance,452188.0
Virginia,71,"Arts, Entertainment, and Recreation",61389.0
Virginia,72,Accommodation and Food Services,362593.0
Virginia,81,Other Services (except Public Administration),168010.0
Virginia,99,Industries not classified,213.0
Washington,--,Total,2768660.0
Washington,11,"Agriculture, Forestry, Fishing and Hunting",14211.0
Washington,21,"Mining, Quarrying, and Oil and Gas Extraction",2099.0
Washington,22,Utilities,9716.0
Washington,23,Construction,190419.0
Washington,31-33,Manufacturing,262967.0
Washington,42,Wholesale Trade,135563.0
Washington,44-45,Retail Trade,338081.0
Washington,48-49,Transportation and Warehousing,98405.0
Washington,51,Information,140677.0
Washington,52,Finance and Insurance,102192.0
Washington,53,Real Estate and Rental and Leasing,50377.0
Washington,54,"Professional, Scientific, and Technical Services",207890.0
Washington,55,Management of Companies and Enterprises,103905.0
Washington,56,Administrative and Support and Waste Management and Remediation Services,157069.0
Washington,61,Educational Services,54213.0
Washington,62,Health Care and Social Assistance,428500.0
Washington,71,"Arts, Entertainment, and Recreation",64016.0
Washington,72,Accommodation and Food Services,289701.0
Washington,81,Other Services (except Public Administration),118390.0
Washington,99,Industries not classified,269.0
West Virginia,--,Total,549413.0
West Virginia,11,"Agriculture, Forestry, Fishing and Hunting",864.0
West Virginia,21,"Mining, Quarrying, and Oil and Gas Extraction",18452.0
West Virginia,22,Utilities,6222.0
West Virginia,23,Construction,23523.0
West Virginia,31-33,Manufacturing,48815.0
West Virginia,42,Wholesale Trade,17973.0
West Virginia,44-45,Retail Trade,82055.0
West Virginia,48-49,Transportation and Warehousing,14556.0
West Virginia,51,Information,10048.0
West Virginia,52,Finance and Insurance,16936.0
West Virginia,53,Real Estate and Rental and Leasing,6321.0
West Virginia,54,"Professional, Scientific, and Technical Services",24345.0
West Virginia,55,Management of Companies and Enterprises,5466.0
West Virginia,56,Administrative and Support and Waste Management and Remediation Services,32792.0
West Virginia,61,Educational Services,8997.0
West Virginia,62,Health Care and Social Assistance,133216.0
West Virginia,71,"Arts, Entertainment, and Recreation",7157.0
West Virginia,72,Accommodation and Food Services,68056.0
West Virginia,81,Other Services (except Public Administration),23586.0
West Virginia,99,Industries not classified,33.0
Wisconsin,--,Total,2561381.0
Wisconsin,11,"Agriculture, Forestry, Fishing and Hunting",3391.0
Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",7186.0
Wisconsin,22,Utilities,12699.0
Wisconsin,23,Construction,108611.0
Wisconsin,31-33,Manufacturing,457963.0
Wisconsin,42,Wholesale Trade,122524.0
Wisconsin,44-45,Retail Trade,310858.0
Wisconsin,48-49,Transportation and Warehousing,103395.0
Wisconsin,51,Information,58036.0
Wisconsin,52,Finance and Insurance,142961.0
Wisconsin,53,Real Estate and Rental and Leasing,27316.0
Wisconsin,54,"Professional, Scientific, and Technical Services",108015.0
Wisconsin,55,Management of Companies and Enterprises,80800.0
Wisconsin,56,Administrative and Support and Waste Management and Remediation Services,156030.0
Wisconsin,61,Educational Services,55939.0
Wisconsin,62,Health Care and Social Assistance,408348.0
Wisconsin,71,"Arts, Entertainment, and Recreation",47534.0
Wisconsin,72,Accommodation and Food Services,243908.0
Wisconsin,81,Other Services (except Public Administration),105763.0
Wisconsin,99,Industries not classified,104.0
Wyoming,--,Total,201864.0
Wyoming,11,"Agriculture, Forestry, Fishing and Hunting",216.0
Wyoming,21,"Mining, Quarrying, and Oil and Gas Extraction",17757.0
Wyoming,22,Utilities,2634.0
Wyoming,23,Construction,17365.0
Wyoming,31-33,Manufacturing,9483.0
Wyoming,42,Wholesale Trade,7152.0
Wyoming,44-45,Retail Trade,29298.0
Wyoming,48-49,Transportation and Warehousing,9692.0
Wyoming,51,Information,4047.0
Wyoming,52,Finance and Insurance,6698.0
Wyoming,53,Real Estate and Rental and Leasing,4222.0
Wyoming,54,"Professional, Scientific, and Technical Services",9312.0
Wyoming,55,Management of Companies and Enterprises,1033.0
Wyoming,56,Administrative and Support and Waste Management and Remediation Services,6680.0
Wyoming,61,Educational Services,2045.0
Wyoming,62,Health Care and Social Assistance,32917.0
Wyoming,71,"Arts, Entertainment, and Recreation",5094.0
Wyoming,72,Accommodation and Food Services,27770.0
Wyoming,81,Other Services (except Public Administration),8385.0
Wyoming,99,Industries not classified,64.0
