State,NAICS Code,NAICS Description,Total Employment
New Jersey,--,Total,3368365
New Jersey,11,"Agriculture, forestry, fishing, & hunting",[f]
New Jersey,21,Mining,1969
New Jersey,22,Utilities,20351
New Jersey,23,Construction,143268
New Jersey,31-33,Manufacturing,405290
New Jersey,42,Wholesale trade,275728
New Jersey,44-45,Retail Trade,417835
New Jersey,48-49,Transportation & Warehousing,151508
New Jersey,51,Information,125347
New Jersey,52,Finance & insurance,200648
New Jersey,53,Real estate & rental & leasing,50238
New Jersey,54,"Professional, scientific, & technical services",234874
New Jersey,55,Management of companies & enterprises,139280
New Jersey,56,Administrative & support & waste management & remediation serv,247858
New Jersey,61,Educational services,68321
New Jersey,62,Health care & social assistance,405946
New Jersey,71,"Arts, entertainment, & recreation",36195
New Jersey,72,Accommodation & foodservices,249853
New Jersey,81,Other services (except public administration),139837
New Jersey,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",50678
New Jersey,99,Unclassified,[h]
New Mexico,--,Total,540186
New Mexico,11,"Agriculture, forestry, fishing, & hunting",[e]
New Mexico,21,Mining,15489
New Mexico,22,Utilities,6180
New Mexico,23,Construction,42171
New Mexico,31-33,Manufacturing,40561
New Mexico,42,Wholesale trade,21672
New Mexico,44-45,Retail Trade,89883
New Mexico,48-49,Transportation & Warehousing,13899
New Mexico,51,Information,13281
New Mexico,52,Finance & insurance,21850
New Mexico,53,Real estate & rental & leasing,8993
New Mexico,54,"Professional, scientific, & technical services",35774
New Mexico,55,Management of companies & enterprises,8000
New Mexico,56,Administrative & support & waste management & remediation serv,32347
New Mexico,61,Educational services,8622
New Mexico,62,Health care & social assistance,76641
New Mexico,71,"Arts, entertainment, & recreation",11373
New Mexico,72,Accommodation & foodservices,65149
New Mexico,81,Other services (except public administration),26281
New Mexico,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[g]
New Mexico,99,Unclassified,[e]
New York,--,Total,6993814
New York,11,"Agriculture, forestry, fishing, & hunting",[i]
New York,21,Mining,3684
New York,22,Utilities,44377
New York,23,Construction,272149
New York,31-33,Manufacturing,752552
New York,42,Wholesale trade,410910
New York,44-45,Retail Trade,800626
New York,48-49,Transportation & Warehousing,213696
New York,51,Information,260631
New York,52,Finance & insurance,587487
New York,53,Real estate & rental & leasing,149068
New York,54,"Professional, scientific, & technical services",485251
New York,55,Management of companies & enterprises,181408
New York,56,Administrative & support & waste management & remediation serv,449239
New York,61,Educational services,283377
New York,62,Health care & social assistance,1134508
New York,71,"Arts, entertainment, & recreation",110475
New York,72,Accommodation & foodservices,479502
New York,81,Other services (except public administration),325908
New York,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",37450
New York,99,Unclassified,[i]
North Carolina,--,Total,3223178
North Carolina,11,"Agriculture, forestry, fishing, & hunting",6214
North Carolina,21,Mining,3434
North Carolina,22,Utilities,21406
North Carolina,23,Construction,205786
North Carolina,31-33,Manufacturing,771282
North Carolina,42,Wholesale trade,161461
North Carolina,44-45,Retail Trade,430691
North Carolina,48-49,Transportation & Warehousing,92946
North Carolina,51,Information,62599
North Carolina,52,Finance & insurance,133120
North Carolina,53,Real estate & rental & leasing,43862
North Carolina,54,"Professional, scientific, & technical services",126895
North Carolina,55,Management of companies & enterprises,75903
North Carolina,56,Administrative & support & waste management & remediation serv,188383
North Carolina,61,Educational services,63571
North Carolina,62,Health care & social assistance,375402
North Carolina,71,"Arts, entertainment, & recreation",37441
North Carolina,72,Accommodation & foodservices,260455
North Carolina,81,Other services (except public administration),134050
North Carolina,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",26780
North Carolina,99,Unclassified,1497
North Dakota,--,Total,249476
North Dakota,11,"Agriculture, forestry, fishing, & hunting",[e]
North Dakota,21,Mining,4159
North Dakota,22,Utilities,3232
North Dakota,23,Construction,13980
North Dakota,31-33,Manufacturing,23209
North Dakota,42,Wholesale trade,17000
North Dakota,44-45,Retail Trade,41411
North Dakota,48-49,Transportation & Warehousing,8055
North Dakota,51,Information,7950
North Dakota,52,Finance & insurance,12526
North Dakota,53,Real estate & rental & leasing,3351
North Dakota,54,"Professional, scientific, & technical services",7600
North Dakota,55,Management of companies & enterprises,2095
North Dakota,56,Administrative & support & waste management & remediation serv,10953
North Dakota,61,Educational services,3760
North Dakota,62,Health care & social assistance,45894
North Dakota,71,"Arts, entertainment, & recreation",3678
North Dakota,72,Accommodation & foodservices,25852
North Dakota,81,Other services (except public administration),13822
North Dakota,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[e]
North Dakota,99,Unclassified,[c]
Ohio,--,Total,4806046
Ohio,11,"Agriculture, forestry, fishing, & hunting",1964
Ohio,21,Mining,11609
Ohio,22,Utilities,31773
Ohio,23,Construction,222649
Ohio,31-33,Manufacturing,994790
Ohio,42,Wholesale trade,255022
Ohio,44-45,Retail Trade,632318
Ohio,48-49,Transportation & Warehousing,128463
Ohio,51,Information,106174
Ohio,52,Finance & insurance,246164
Ohio,53,Real estate & rental & leasing,64912
Ohio,54,"Professional, scientific, & technical services",207802
Ohio,55,Management of companies & enterprises,143771
Ohio,56,Administrative & support & waste management & remediation serv,298286
Ohio,61,Educational services,87569
Ohio,62,Health care & social assistance,628391
Ohio,71,"Arts, entertainment, & recreation",54586
Ohio,72,Accommodation & foodservices,404652
Ohio,81,Other services (except public administration),228040
Ohio,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",55344
Ohio,99,Unclassified,1767
Oklahoma,--,Total,1167709
Oklahoma,11,"Agriculture, forestry, fishing, & hunting",[g]
Oklahoma,21,Mining,26534
Oklahoma,22,Utilities,8725
Oklahoma,23,Construction,54903
Oklahoma,31-33,Manufacturing,168140
Oklahoma,42,Wholesale trade,61096
Oklahoma,44-45,Retail Trade,165855
Oklahoma,48-49,Transportation & Warehousing,34460
Oklahoma,51,Information,31596
Oklahoma,52,Finance & insurance,57364
Oklahoma,53,Real estate & rental & leasing,16233
Oklahoma,54,"Professional, scientific, & technical services",49646
Oklahoma,55,Management of companies & enterprises,27758
Oklahoma,56,Administrative & support & waste management & remediation serv,79011
Oklahoma,61,Educational services,16426
Oklahoma,62,Health care & social assistance,171500
Oklahoma,71,"Arts, entertainment, & recreation",12880
Oklahoma,72,Accommodation & foodservices,104489
Oklahoma,81,Other services (except public administration),61370
Oklahoma,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",17752
Oklahoma,99,Unclassified,[f]
Oregon,--,Total,1310750
Oregon,11,"Agriculture, forestry, fishing, & hunting",12339
Oregon,21,Mining,[g]
Oregon,22,Utilities,7861
Oregon,23,Construction,78793
Oregon,31-33,Manufacturing,211636
Oregon,42,Wholesale trade,77519
Oregon,44-45,Retail Trade,182719
Oregon,48-49,Transportation & Warehousing,44522
Oregon,51,Information,32621
Oregon,52,Finance & insurance,59843
Oregon,53,Real estate & rental & leasing,24744
Oregon,54,"Professional, scientific, & technical services",62829
Oregon,55,Management of companies & enterprises,39984
Oregon,56,Administrative & support & waste management & remediation serv,81555
Oregon,61,Educational services,27103
Oregon,62,Health care & social assistance,150106
Oregon,71,"Arts, entertainment, & recreation",21513
Oregon,72,Accommodation & foodservices,125470
Oregon,81,Other services (except public administration),57314
Oregon,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",8924
Oregon,99,Unclassified,[g]
Pennsylvania,--,Total,4906190
Pennsylvania,11,"Agriculture, forestry, fishing, & hunting",2508
Pennsylvania,21,Mining,17820
Pennsylvania,22,Utilities,37333
Pennsylvania,23,Construction,225820
Pennsylvania,31-33,Manufacturing,818246
Pennsylvania,42,Wholesale trade,234941
Pennsylvania,44-45,Retail Trade,645495
Pennsylvania,48-49,Transportation & Warehousing,149640
Pennsylvania,51,Information,122066
Pennsylvania,52,Finance & insurance,272432
Pennsylvania,53,Real estate & rental & leasing,60852
Pennsylvania,54,"Professional, scientific, & technical services",266932
Pennsylvania,55,Management of companies & enterprises,135655
Pennsylvania,56,Administrative & support & waste management & remediation serv,278434
Pennsylvania,61,Educational services,179137
Pennsylvania,62,Health care & social assistance,740337
Pennsylvania,71,"Arts, entertainment, & recreation",60183
Pennsylvania,72,Accommodation & foodservices,364491
Pennsylvania,81,Other services (except public administration),239712
Pennsylvania,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",51690
Pennsylvania,99,Unclassified,2466
Rhode Island,--,Total,402485
Rhode Island,11,"Agriculture, forestry, fishing, & hunting",115
Rhode Island,21,Mining,[c]
Rhode Island,22,Utilities,2167
Rhode Island,23,Construction,16293
Rhode Island,31-33,Manufacturing,74181
Rhode Island,42,Wholesale trade,18917
Rhode Island,44-45,Retail Trade,46785
Rhode Island,48-49,Transportation & Warehousing,6548
Rhode Island,51,Information,10114
Rhode Island,52,Finance & insurance,24277
Rhode Island,53,Real estate & rental & leasing,4903
Rhode Island,54,"Professional, scientific, & technical services",15986
Rhode Island,55,Management of companies & enterprises,8583
Rhode Island,56,Administrative & support & waste management & remediation serv,28065
Rhode Island,61,Educational services,18410
Rhode Island,62,Health care & social assistance,68633
Rhode Island,71,"Arts, entertainment, & recreation",4662
Rhode Island,72,Accommodation & foodservices,33837
Rhode Island,81,Other services (except public administration),16916
Rhode Island,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",2667
Rhode Island,99,Unclassified,[e]
South Carolina,--,Total,1526106
South Carolina,11,"Agriculture, forestry, fishing, & hunting",5231
South Carolina,21,Mining,1348
South Carolina,22,Utilities,11774
South Carolina,23,Construction,111436
South Carolina,31-33,Manufacturing,343297
South Carolina,42,Wholesale trade,60762
South Carolina,44-45,Retail Trade,213807
South Carolina,48-49,Transportation & Warehousing,35630
South Carolina,51,Information,27099
South Carolina,52,Finance & insurance,58771
South Carolina,53,Real estate & rental & leasing,20382
South Carolina,54,"Professional, scientific, & technical services",58485
South Carolina,55,Management of companies & enterprises,25845
South Carolina,56,Administrative & support & waste management & remediation serv,122913
South Carolina,61,Educational services,19864
South Carolina,62,Health care & social assistance,161581
South Carolina,71,"Arts, entertainment, & recreation",22011
South Carolina,72,Accommodation & foodservices,145494
South Carolina,81,Other services (except public administration),67785
South Carolina,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",11621
South Carolina,99,Unclassified,970
South Dakota,--,Total,289422
South Dakota,11,"Agriculture, forestry, fishing, & hunting",275
South Dakota,21,Mining,[g]
South Dakota,22,Utilities,[g]
South Dakota,23,Construction,13996
South Dakota,31-33,Manufacturing,48082
South Dakota,42,Wholesale trade,16089
South Dakota,44-45,Retail Trade,47784
South Dakota,48-49,Transportation & Warehousing,7236
South Dakota,51,Information,6953
South Dakota,52,Finance & insurance,20034
South Dakota,53,Real estate & rental & leasing,[h]
South Dakota,54,"Professional, scientific, & technical services",7499
South Dakota,55,Management of companies & enterprises,1969
South Dakota,56,Administrative & support & waste management & remediation serv,8289
South Dakota,61,Educational services,5982
South Dakota,62,Health care & social assistance,48237
South Dakota,71,"Arts, entertainment, & recreation",5185
South Dakota,72,Accommodation & foodservices,29168
South Dakota,81,Other services (except public administration),12924
South Dakota,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",2619
South Dakota,99,Unclassified,134
Tennessee,--,Total,2299348
Tennessee,11,"Agriculture, forestry, fishing, & hunting",1524
Tennessee,21,Mining,4009
Tennessee,22,Utilities,3675
Tennessee,23,Construction,120578
Tennessee,31-33,Manufacturing,482812
Tennessee,42,Wholesale trade,125210
Tennessee,44-45,Retail Trade,311723
Tennessee,48-49,Transportation & Warehousing,86526
Tennessee,51,Information,45808
Tennessee,52,Finance & insurance,101293
Tennessee,53,Real estate & rental & leasing,31551
Tennessee,54,"Professional, scientific, & technical services",86440
Tennessee,55,Management of companies & enterprises,75513
Tennessee,56,Administrative & support & waste management & remediation serv,157978
Tennessee,61,Educational services,37335
Tennessee,62,Health care & social assistance,281092
Tennessee,71,"Arts, entertainment, & recreation",23876
Tennessee,72,Accommodation & foodservices,189001
Tennessee,81,Other services (except public administration),109079
Tennessee,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",23340
Tennessee,99,Unclassified,985
Texas,--,Total,7570820
Texas,11,"Agriculture, forestry, fishing, & hunting",9387
Texas,21,Mining,109687
Texas,22,Utilities,56098
Texas,23,Construction,457095
Texas,31-33,Manufacturing,986894
Texas,42,Wholesale trade,436053
Texas,44-45,Retail Trade,977718
Texas,48-49,Transportation & Warehousing,282458
Texas,51,Information,222773
Texas,52,Finance & insurance,360257
Texas,53,Real estate & rental & leasing,136991
Texas,54,"Professional, scientific, & technical services",413852
Texas,55,Management of companies & enterprises,229419
Texas,56,Administrative & support & waste management & remediation serv,678438
Texas,61,Educational services,101038
Texas,62,Health care & social assistance,911062
Texas,71,"Arts, entertainment, & recreation",85609
Texas,72,Accommodation & foodservices,661442
Texas,81,Other services (except public administration),373841
Texas,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",75435
Texas,99,Unclassified,5273
Utah,--,Total,866146
Utah,11,"Agriculture, forestry, fishing, & hunting",244
Utah,21,Mining,7984
Utah,22,Utilities,5466
Utah,23,Construction,58009
Utah,31-33,Manufacturing,124510
Utah,42,Wholesale trade,44727
Utah,44-45,Retail Trade,117341
Utah,48-49,Transportation & Warehousing,38921
Utah,51,Information,26323
Utah,52,Finance & insurance,40957
Utah,53,Real estate & rental & leasing,13948
Utah,54,"Professional, scientific, & technical services",43350
Utah,55,Management of companies & enterprises,18081
Utah,56,Administrative & support & waste management & remediation serv,78932
Utah,61,Educational services,22743
Utah,62,Health care & social assistance,83229
Utah,71,"Arts, entertainment, & recreation",[j]
Utah,72,Accommodation & foodservices,76781
Utah,81,Other services (except public administration),45160
Utah,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",8403
Utah,99,Unclassified,[e]
Vermont,--,Total,239034
Vermont,11,"Agriculture, forestry, fishing, & hunting",[f]
Vermont,21,Mining,[f]
Vermont,22,Utilities,1839
Vermont,23,Construction,[j]
Vermont,31-33,Manufacturing,44840
Vermont,42,Wholesale trade,10795
Vermont,44-45,Retail Trade,37213
Vermont,48-49,Transportation & Warehousing,4865
Vermont,51,Information,6306
Vermont,52,Finance & insurance,9370
Vermont,53,Real estate & rental & leasing,[g]
Vermont,54,"Professional, scientific, & technical services",9232
Vermont,55,Management of companies & enterprises,2139
Vermont,56,Administrative & support & waste management & remediation serv,7358
Vermont,61,Educational services,12254
Vermont,62,Health care & social assistance,32785
Vermont,71,"Arts, entertainment, & recreation",6851
Vermont,72,Accommodation & foodservices,27550
Vermont,81,Other services (except public administration),[i]
Vermont,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",410
Vermont,99,Unclassified,[c]
Virginia,--,Total,2700589
Virginia,11,"Agriculture, forestry, fishing, & hunting",3737
Virginia,21,Mining,11799
Virginia,22,Utilities,16068
Virginia,23,Construction,178067
Virginia,31-33,Manufacturing,368397
Virginia,42,Wholesale trade,106666
Virginia,44-45,Retail Trade,381557
Virginia,48-49,Transportation & Warehousing,74512
Virginia,51,Information,101531
Virginia,52,Finance & insurance,131159
Virginia,53,Real estate & rental & leasing,47983
Virginia,54,"Professional, scientific, & technical services",252952
Virginia,55,Management of companies & enterprises,52383
Virginia,56,Administrative & support & waste management & remediation serv,193771
Virginia,61,Educational services,48113
Virginia,62,Health care & social assistance,293646
Virginia,71,"Arts, entertainment, & recreation",36265
Virginia,72,Accommodation & foodservices,234214
Virginia,81,Other services (except public administration),141693
Virginia,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",24570
Virginia,99,Unclassified,1506
Washington,--,Total,2134598
Washington,11,"Agriculture, forestry, fishing, & hunting",17404
Washington,21,Mining,[h]
Washington,22,Utilities,6490
Washington,23,Construction,143172
Washington,31-33,Manufacturing,335467
Washington,42,Wholesale trade,120205
Washington,44-45,Retail Trade,288388
Washington,48-49,Transportation & Warehousing,75465
Washington,51,Information,67316
Washington,52,Finance & insurance,96128
Washington,53,Real estate & rental & leasing,45055
Washington,54,"Professional, scientific, & technical services",117475
Washington,55,Management of companies & enterprises,53616
Washington,56,Administrative & support & waste management & remediation serv,116151
Washington,61,Educational services,34248
Washington,62,Health care & social assistance,269475
Washington,71,"Arts, entertainment, & recreation",36677
Washington,72,Accommodation & foodservices,195251
Washington,81,Other services (except public administration),100660
Washington,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",11420
Washington,99,Unclassified,[g]
West Virginia,--,Total,547234
West Virginia,11,"Agriculture, forestry, fishing, & hunting",1404
West Virginia,21,Mining,21325
West Virginia,22,Utilities,8085
West Virginia,23,Construction,29587
West Virginia,31-33,Manufacturing,74424
West Virginia,42,Wholesale trade,23082
West Virginia,44-45,Retail Trade,89474
West Virginia,48-49,Transportation & Warehousing,14399
West Virginia,51,Information,12303
West Virginia,52,Finance & insurance,21212
West Virginia,53,Real estate & rental & leasing,6097
West Virginia,54,"Professional, scientific, & technical services",18473
West Virginia,55,Management of companies & enterprises,5135
West Virginia,56,Administrative & support & waste management & remediation serv,23736
West Virginia,61,Educational services,9299
West Virginia,62,Health care & social assistance,99695
West Virginia,71,"Arts, entertainment, & recreation",[i]
West Virginia,72,Accommodation & foodservices,52369
West Virginia,81,Other services (except public administration),26797
West Virginia,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",3583
West Virginia,99,Unclassified,[c]
Wisconsin,--,Total,2319343
Wisconsin,11,"Agriculture, forestry, fishing, & hunting",2808
Wisconsin,21,Mining,2194
Wisconsin,22,Utilities,13898
Wisconsin,23,Construction,107037
Wisconsin,31-33,Manufacturing,566225
Wisconsin,42,Wholesale trade,114447
Wisconsin,44-45,Retail Trade,309204
Wisconsin,48-49,Transportation & Warehousing,74046
Wisconsin,51,Information,47290
Wisconsin,52,Finance & insurance,126572
Wisconsin,53,Real estate & rental & leasing,25267
Wisconsin,54,"Professional, scientific, & technical services",82864
Wisconsin,55,Management of companies & enterprises,55086
Wisconsin,56,Administrative & support & waste management & remediation serv,116770
Wisconsin,61,Educational services,41317
Wisconsin,62,Health care & social assistance,291783
Wisconsin,71,"Arts, entertainment, & recreation",29203
Wisconsin,72,Accommodation & foodservices,191565
Wisconsin,81,Other services (except public administration),104809
Wisconsin,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",15884
Wisconsin,99,Unclassified,1074
Wyoming,--,Total,163791
Wyoming,11,"Agriculture, forestry, fishing, & hunting",[e]
Wyoming,21,Mining,16257
Wyoming,22,Utilities,2976
Wyoming,23,Construction,[j]
Wyoming,31-33,Manufacturing,8916
Wyoming,42,Wholesale trade,6172
Wyoming,44-45,Retail Trade,26975
Wyoming,48-49,Transportation & Warehousing,5313
Wyoming,51,Information,3627
Wyoming,52,Finance & insurance,6131
Wyoming,53,Real estate & rental & leasing,[h]
Wyoming,54,"Professional, scientific, & technical services",6110
Wyoming,55,Management of companies & enterprises,1200
Wyoming,56,Administrative & support & waste management & remediation serv,4684
Wyoming,61,Educational services,1113
Wyoming,62,Health care & social assistance,23694
Wyoming,71,"Arts, entertainment, & recreation",[h]
Wyoming,72,Accommodation & foodservices,22882
Wyoming,81,Other services (except public administration),[i]
Wyoming,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",352
Wyoming,99,Unclassified,[e]
