State,NAICS Code,NAICS Description,Total Employment
Nebraska,22,Utilities,0.0
Nebraska,23,Construction,41197.0
Nebraska,31-33,Manufacturing,93135.0
Nebraska,42,Wholesale Trade,42592.0
Nebraska,44-45,Retail Trade,110073.0
Nebraska,48-49,Transportation and Warehousing,27772.0
Nebraska,51,Information,20380.0
Nebraska,52,Finance and Insurance,60573.0
Nebraska,53,Real Estate and Rental and Leasing,10683.0
Nebraska,54,"Professional, Scientific, and Technical Services",97943.0
Nebraska,55,Management of Companies and Enterprises,18503.0
Nebraska,56,Administrative and Support and Waste Management and Remediation Services,59979.0
Nebraska,61,Educational Services,18376.0
Nebraska,62,Health Care and Social Assistance,124250.0
Nebraska,71,"Arts, Entertainment, and Recreation",13567.0
Nebraska,72,Accommodation and Food Services,72488.0
Nebraska,81,Other Services (except Public Administration),36258.0
Nebraska,99,Industries not classified,0.0
Nevada,--,Total,1090071.0
Nevada,11,"Agriculture, Forestry, Fishing and Hunting",0.0
Nevada,21,"Mining, Quarrying, and Oil and Gas Extraction",13879.0
Nevada,22,Utilities,0.0
Nevada,23,Construction,58504.0
Nevada,31-33,Manufacturing,41572.0
Nevada,42,Wholesale Trade,34397.0
Nevada,44-45,Retail Trade,140879.0
Nevada,48-49,Transportation and Warehousing,46908.0
Nevada,51,Information,16720.0
Nevada,52,Finance and Insurance,34322.0
Nevada,53,Real Estate and Rental and Leasing,28013.0
Nevada,54,"Professional, Scientific, and Technical Services",56214.0
Nevada,55,Management of Companies and Enterprises,19261.0
Nevada,56,Administrative and Support and Waste Management and Remediation Services,106171.0
Nevada,61,Educational Services,10784.0
Nevada,62,Health Care and Social Assistance,108667.0
Nevada,71,"Arts, Entertainment, and Recreation",26954.0
Nevada,72,Accommodation and Food Services,310734.0
Nevada,81,Other Services (except Public Administration),31182.0
Nevada,99,Industries not classified,0.0
New Hampshire,--,Total,563323.0
New Hampshire,11,"Agriculture, Forestry, Fishing and Hunting",644.0
New Hampshire,21,"Mining, Quarrying, and Oil and Gas Extraction",260.0
New Hampshire,22,Utilities,3110.0
New Hampshire,23,Construction,23173.0
New Hampshire,31-33,Manufacturing,66151.0
New Hampshire,42,Wholesale Trade,24440.0
New Hampshire,44-45,Retail Trade,97453.0
New Hampshire,48-49,Transportation and Warehousing,12929.0
New Hampshire,51,Information,14096.0
New Hampshire,52,Finance and Insurance,29079.0
New Hampshire,53,Real Estate and Rental and Leasing,7162.0
New Hampshire,54,"Professional, Scientific, and Technical Services",29915.0
New Hampshire,55,Management of Companies and Enterprises,7968.0
New Hampshire,56,Administrative and Support and Waste Management and Remediation Services,47359.0
New Hampshire,61,Educational Services,23420.0
New Hampshire,62,Health Care and Social Assistance,88007.0
New Hampshire,71,"Arts, Entertainment, and Recreation",11892.0
New Hampshire,72,Accommodation and Food Services,54369.0
New Hampshire,81,Other Services (except Public Administration),21846.0
New Hampshire,99,Industries not classified,50.0
New Jersey,--,Total,3526716.0
New Jersey,11,"Agriculture, Forestry, Fishing and Hunting",896.0
New Jersey,21,"Mining, Quarrying, and Oil and Gas Extraction",1392.0
New Jersey,22,Utilities,20650.0
New Jersey,23,Construction,139076.0
New Jersey,31-33,Manufacturing,221901.0
New Jersey,42,Wholesale Trade,256430.0
New Jersey,44-45,Retail Trade,456680.0
New Jersey,48-49,Transportation and Warehousing,157962.0
New Jersey,51,Information,93305.0
New Jersey,52,Finance and Insurance,192521.0
New Jersey,53,Real Estate and Rental and Leasing,54487.0
New Jersey,54,"Professional, Scientific, and Technical Services",317085.0
New Jersey,55,Management of Companies and Enterprises,137525.0
New Jersey,56,Administrative and Support and Waste Management and Remediation Services,304316.0
New Jersey,61,Educational Services,99780.0
New Jersey,62,Health Care and Social Assistance,561829.0
New Jersey,71,"Arts, Entertainment, and Recreation",58775.0
New Jersey,72,Accommodation and Food Services,299182.0
New Jersey,81,Other Services (except Public Administration),152445.0
New Jersey,99,Industries not classified,479.0
New Mexico,--,Total,602632.0
New Mexico,11,"Agriculture, Forestry, Fishing and Hunting",365.0
New Mexico,21,"Mining, Quarrying, and Oil and Gas Extraction",21717.0
New Mexico,22,Utilities,4623.0
New Mexico,23,Construction,38237.0
New Mexico,31-33,Manufacturing,26449.0
New Mexico,42,Wholesale Trade,21422.0
New Mexico,44-45,Retail Trade,95707.0
New Mexico,48-49,Transportation and Warehousing,17821.0
New Mexico,51,Information,11594.0
New Mexico,52,Finance and Insurance,22586.0
New Mexico,53,Real Estate and Rental and Leasing,10437.0
New Mexico,54,"Professional, Scientific, and Technical Services",46523.0
New Mexico,55,Management of Companies and Enterprises,6520.0
New Mexico,56,Administrative and Support and Waste Management and Remediation Services,31187.0
New Mexico,61,Educational Services,8941.0
New Mexico,62,Health Care and Social Assistance,115814.0
New Mexico,71,"Arts, Entertainment, and Recreation",12515.0
New Mexico,72,Accommodation and Food Services,83825.0
New Mexico,81,Other Services (except Public Administration),26279.0
New Mexico,99,Industries not classified,70.0
New York,--,Total,7858425.0
New York,11,"Agriculture, Forestry, Fishing and Hunting",2778.0
New York,21,"Mining, Quarrying, and Oil and Gas Extraction",3731.0
New York,22,Utilities,39642.0
New York,23,Construction,317711.0
New York,31-33,Manufacturing,423971.0
New York,42,Wholesale Trade,367286.0
New York,44-45,Retail Trade,935555.0
New York,48-49,Transportation and Warehousing,236577.0
New York,51,Information,280497.0
New York,52,Finance and Insurance,536065.0
New York,53,Real Estate and Rental and Leasing,170676.0
New York,54,"Professional, Scientific, and Technical Services",626610.0
New York,55,Management of Companies and Enterprises,183190.0
New York,56,Administrative and Support and Waste Management and Remediation Services,563149.0
New York,61,Educational Services,421578.0
New York,62,Health Care and Social Assistance,1459585.0
New York,71,"Arts, Entertainment, and Recreation",169901.0
New York,72,Accommodation and Food Services,743857.0
New York,81,Other Services (except Public Administration),374760.0
New York,99,Industries not classified,0.0
North Carolina,--,Total,3560448.0
North Carolina,11,"Agriculture, Forestry, Fishing and Hunting",4671.0
North Carolina,21,"Mining, Quarrying, and Oil and Gas Extraction",3233.0
North Carolina,22,Utilities,19494.0
North Carolina,23,Construction,167929.0
North Carolina,31-33,Manufacturing,408132.0
North Carolina,42,Wholesale Trade,174694.0
North Carolina,44-45,Retail Trade,469243.0
North Carolina,48-49,Transportation and Warehousing,113804.0
North Carolina,51,Information,80535.0
North Carolina,52,Finance and Insurance,172319.0
North Carolina,53,Real Estate and Rental and Leasing,51023.0
North Carolina,54,"Professional, Scientific, and Technical Services",203500.0
North Carolina,55,Management of Companies and Enterprises,92537.0
North Carolina,56,Administrative and Support and Waste Management and Remediation Services,355469.0
North Carolina,61,Educational Services,94867.0
North Carolina,62,Health Care and Social Assistance,560309.0
North Carolina,71,"Arts, Entertainment, and Recreation",60055.0
North Carolina,72,Accommodation and Food Services,379757.0
North Carolina,81,Other Services (except Public Administration),148355.0
North Carolina,99,Industries not classified,0.0
North Dakota,--,Total,360970.0
North Dakota,11,"Agriculture, Forestry, Fishing and Hunting",501.0
North Dakota,21,"Mining, Quarrying, and Oil and Gas Extraction",25691.0
North Dakota,22,Utilities,0.0
North Dakota,23,Construction,24304.0
North Dakota,31-33,Manufacturing,24862.0
North Dakota,42,Wholesale Trade,23754.0
North Dakota,44-45,Retail Trade,51115.0
North Dakota,48-49,Transportation and Warehousing,19777.0
North Dakota,51,Information,6769.0
North Dakota,52,Finance and Insurance,17594.0
North Dakota,53,Real Estate and Rental and Leasing,5501.0
North Dakota,54,"Professional, Scientific, and Technical Services",15641.0
North Dakota,55,Management of Companies and Enterprises,4360.0
North Dakota,56,Administrative and Support and Waste Management and Remediation Services,15265.0
North Dakota,61,Educational Services,4830.0
North Dakota,62,Health Care and Social Assistance,59713.0
North Dakota,71,"Arts, Entertainment, and Recreation",5628.0
North Dakota,72,Accommodation and Food Services,38022.0
North Dakota,81,Other Services (except Public Administration),14103.0
North Dakota,99,Industries not classified,0.0
Ohio,--,Total,4636844.0
Ohio,11,"Agriculture, Forestry, Fishing and Hunting",1193.0
Ohio,21,"Mining, Quarrying, and Oil and Gas Extraction",11060.0
Ohio,22,Utilities,24334.0
Ohio,23,Construction,171719.0
Ohio,31-33,Manufacturing,642967.0
Ohio,42,Wholesale Trade,231383.0
Ohio,44-45,Retail Trade,560265.0
Ohio,48-49,Transportation and Warehousing,160148.0
Ohio,51,Information,87746.0
Ohio,52,Finance and Insurance,248251.0
Ohio,53,Real Estate and Rental and Leasing,62801.0
Ohio,54,"Professional, Scientific, and Technical Services",239703.0
Ohio,55,Management of Companies and Enterprises,147299.0
Ohio,56,Administrative and Support and Waste Management and Remediation Services,386828.0
Ohio,61,Educational Services,117751.0
Ohio,62,Health Care and Social Assistance,821510.0
Ohio,71,"Arts, Entertainment, and Recreation",66373.0
Ohio,72,Accommodation and Food Services,454253.0
Ohio,81,Other Services (except Public Administration),200893.0
Ohio,99,Industries not classified,367.0
Oklahoma,--,Total,1359851.0
Oklahoma,11,"Agriculture, Forestry, Fishing and Hunting",933.0
Oklahoma,21,"Mining, Quarrying, and Oil and Gas Extraction",58924.0
Oklahoma,22,Utilities,8240.0
Oklahoma,23,Construction,69894.0
Oklahoma,31-33,Manufacturing,136360.0
Oklahoma,42,Wholesale Trade,61306.0
Oklahoma,44-45,Retail Trade,180524.0
Oklahoma,48-49,Transportation and Warehousing,48614.0
Oklahoma,51,Information,29272.0
Oklahoma,52,Finance and Insurance,58121.0
Oklahoma,53,Real Estate and Rental and Leasing,22849.0
Oklahoma,54,"Professional, Scientific, and Technical Services",70078.0
Oklahoma,55,Management of Companies and Enterprises,37260.0
Oklahoma,56,Administrative and Support and Waste Management and Remediation Services,103837.0
Oklahoma,61,Educational Services,21669.0
Oklahoma,62,Health Care and Social Assistance,216386.0
Oklahoma,71,"Arts, Entertainment, and Recreation",27847.0
Oklahoma,72,Accommodation and Food Services,145160.0
Oklahoma,81,Other Services (except Public Administration),62414.0
Oklahoma,99,Industries not classified,163.0
Oregon,--,Total,1444041.0
Oregon,11,"Agriculture, Forestry, Fishing and Hunting",11976.0
Oregon,21,"Mining, Quarrying, and Oil and Gas Extraction",1272.0
Oregon,22,Utilities,7833.0
Oregon,23,Construction,76858.0
Oregon,31-33,Manufacturing,161572.0
Oregon,42,Wholesale Trade,74136.0
Oregon,44-45,Retail Trade,196582.0
Oregon,48-49,Transportation and Warehousing,52165.0
Oregon,51,Information,37311.0
Oregon,52,Finance and Insurance,60484.0
Oregon,53,Real Estate and Rental and Leasing,27472.0
Oregon,54,"Professional, Scientific, and Technical Services",85552.0
Oregon,55,Management of Companies and Enterprises,42283.0
Oregon,56,Administrative and Support and Waste Management and Remediation Services,92991.0
Oregon,61,Educational Services,35619.0
Oregon,62,Health Care and Social Assistance,227540.0
Oregon,71,"Arts, Entertainment, and Recreation",25982.0
Oregon,72,Accommodation and Food Services,161421.0
Oregon,81,Other Services (except Public Administration),64647.0
Oregon,99,Industries not classified,345.0
Pennsylvania,--,Total,5255409.0
Pennsylvania,11,"Agriculture, Forestry, Fishing and Hunting",2432.0
Pennsylvania,21,"Mining, Quarrying, and Oil and Gas Extraction",32193.0
Pennsylvania,22,Utilities,29456.0
Pennsylvania,23,Construction,220397.0
Pennsylvania,31-33,Manufacturing,548672.0
Pennsylvania,42,Wholesale Trade,247762.0
Pennsylvania,44-45,Retail Trade,660341.0
Pennsylvania,48-49,Transportation and Warehousing,212457.0
Pennsylvania,51,Information,117903.0
Pennsylvania,52,Finance and Insurance,266219.0
Pennsylvania,53,Real Estate and Rental and Leasing,61466.0
Pennsylvania,54,"Professional, Scientific, and Technical Services",321707.0
Pennsylvania,55,Management of Companies and Enterprises,184809.0
Pennsylvania,56,Administrative and Support and Waste Management and Remediation Services,317760.0
Pennsylvania,61,Educational Services,261755.0
Pennsylvania,62,Health Care and Social Assistance,973465.0
Pennsylvania,71,"Arts, Entertainment, and Recreation",103847.0
Pennsylvania,72,Accommodation and Food Services,451608.0
Pennsylvania,81,Other Services (except Public Administration),240676.0
Pennsylvania,99,Industries not classified,484.0
Rhode Island,--,Total,421578.0
Rhode Island,11,"Agriculture, Forestry, Fishing and Hunting",133.0
Rhode Island,21,"Mining, Quarrying, and Oil and Gas Extraction",151.0
Rhode Island,22,Utilities,1066.0
Rhode Island,23,Construction,15915.0
Rhode Island,31-33,Manufacturing,39275.0
Rhode Island,42,Wholesale Trade,20454.0
Rhode Island,44-45,Retail Trade,48991.0
Rhode Island,48-49,Transportation and Warehousing,10159.0
Rhode Island,51,Information,7458.0
Rhode Island,52,Finance and Insurance,26751.0
Rhode Island,53,Real Estate and Rental and Leasing,5390.0
Rhode Island,54,"Professional, Scientific, and Technical Services",22380.0
Rhode Island,55,Management of Companies and Enterprises,0.0
Rhode Island,56,Administrative and Support and Waste Management and Remediation Services,22039.0
Rhode Island,61,Educational Services,30177.0
Rhode Island,62,Health Care and Social Assistance,86190.0
Rhode Island,71,"Arts, Entertainment, and Recreation",10503.0
Rhode Island,72,Accommodation and Food Services,46134.0
Rhode Island,81,Other Services (except Public Administration),16906.0
Rhode Island,99,Industries not classified,0.0
South Carolina,--,Total,1617249.0
South Carolina,11,"Agriculture, Forestry, Fishing and Hunting",3785.0
South Carolina,21,"Mining, Quarrying, and Oil and Gas Extraction",1032.0
South Carolina,22,Utilities,12123.0
South Carolina,23,Construction,71095.0
South Carolina,31-33,Manufacturing,219826.0
South Carolina,42,Wholesale Trade,69177.0
South Carolina,44-45,Retail Trade,229453.0
South Carolina,48-49,Transportation and Warehousing,55369.0
South Carolina,51,Information,34371.0
South Carolina,52,Finance and Insurance,67780.0
South Carolina,53,Real Estate and Rental and Leasing,23974.0
South Carolina,54,"Professional, Scientific, and Technical Services",83937.0
South Carolina,55,Management of Companies and Enterprises,25207.0
South Carolina,56,Administrative and Support and Waste Management and Remediation Services,163188.0
South Carolina,61,Educational Services,30913.0
South Carolina,62,Health Care and Social Assistance,221357.0
South Carolina,71,"Arts, Entertainment, and Recreation",25057.0
South Carolina,72,Accommodation and Food Services,199513.0
South Carolina,81,Other Services (except Public Administration),79912.0
South Carolina,99,Industries not classified,0.0
South Dakota,--,Total,347819.0
South Dakota,11,"Agriculture, Forestry, Fishing and Hunting",385.0
South Dakota,21,"Mining, Quarrying, and Oil and Gas Extraction",1172.0
South Dakota,22,Utilities,2246.0
South Dakota,23,Construction,18263.0
South Dakota,31-33,Manufacturing,44065.0
South Dakota,42,Wholesale Trade,18469.0
South Dakota,44-45,Retail Trade,52061.0
South Dakota,48-49,Transportation and Warehousing,10457.0
South Dakota,51,Information,6917.0
South Dakota,52,Finance and Insurance,26365.0
South Dakota,53,Real Estate and Rental and Leasing,3834.0
South Dakota,54,"Professional, Scientific, and Technical Services",11805.0
South Dakota,55,Management of Companies and Enterprises,7032.0
South Dakota,56,Administrative and Support and Waste Management and Remediation Services,10787.0
South Dakota,61,Educational Services,7724.0
South Dakota,62,Health Care and Social Assistance,65356.0
South Dakota,71,"Arts, Entertainment, and Recreation",6190.0
South Dakota,72,Accommodation and Food Services,40067.0
South Dakota,81,Other Services (except Public Administration),14546.0
South Dakota,99,Industries not classified,0.0
Tennessee,--,Total,2453470.0
Tennessee,11,"Agriculture, Forestry, Fishing and Hunting",1925.0
Tennessee,21,"Mining, Quarrying, and Oil and Gas Extraction",3265.0
Tennessee,22,Utilities,3236.0
Tennessee,23,Construction,102065.0
Tennessee,31-33,Manufacturing,308546.0
Tennessee,42,Wholesale Trade,113776.0
Tennessee,44-45,Retail Trade,316203.0
Tennessee,48-49,Transportation and Warehousing,129497.0
Tennessee,51,Information,47427.0
Tennessee,52,Finance and Insurance,110664.0
Tennessee,53,Real Estate and Rental and Leasing,31947.0
Tennessee,54,"Professional, Scientific, and Technical Services",116294.0
Tennessee,55,Management of Companies and Enterprises,82191.0
Tennessee,56,Administrative and Support and Waste Management and Remediation Services,237740.0
Tennessee,61,Educational Services,58354.0
Tennessee,62,Health Care and Social Assistance,391560.0
Tennessee,71,"Arts, Entertainment, and Recreation",33244.0
Tennessee,72,Accommodation and Food Services,257733.0
Tennessee,81,Other Services (except Public Administration),107552.0
Tennessee,99,Industries not classified,251.0
Texas,--,Total,9920214.0
Texas,11,"Agriculture, Forestry, Fishing and Hunting",7782.0
Texas,21,"Mining, Quarrying, and Oil and Gas Extraction",250806.0
Texas,22,Utilities,52851.0
Texas,23,Construction,609840.0
Texas,31-33,Manufacturing,807515.0
Texas,42,Wholesale Trade,511123.0
Texas,44-45,Retail Trade,1242045.0
Texas,48-49,Transportation and Warehousing,407143.0
Texas,51,Information,231382.0
Texas,52,Finance and Insurance,495507.0
Texas,53,Real Estate and Rental and Leasing,187448.0
Texas,54,"Professional, Scientific, and Technical Services",664995.0
Texas,55,Management of Companies and Enterprises,314849.0
Texas,56,Administrative and Support and Waste Management and Remediation Services,915477.0
Texas,61,Educational Services,177409.0
Texas,62,Health Care and Social Assistance,1411362.0
Texas,71,"Arts, Entertainment, and Recreation",128127.0
Texas,72,Accommodation and Food Services,1068269.0
Texas,81,Other Services (except Public Administration),434963.0
Texas,99,Industries not classified,1321.0
Utah,--,Total,1148251.0
Utah,11,"Agriculture, Forestry, Fishing and Hunting",456.0
Utah,21,"Mining, Quarrying, and Oil and Gas Extraction",11370.0
Utah,22,Utilities,0.0
Utah,23,Construction,68110.0
Utah,31-33,Manufacturing,114537.0
Utah,42,Wholesale Trade,55009.0
Utah,44-45,Retail Trade,142367.0
Utah,48-49,Transportation and Warehousing,48590.0
Utah,51,Information,41865.0
Utah,52,Finance and Insurance,60036.0
Utah,53,Real Estate and Rental and Leasing,19075.0
Utah,54,"Professional, Scientific, and Technical Services",91966.0
Utah,55,Management of Companies and Enterprises,20498.0
Utah,56,Administrative and Support and Waste Management and Remediation Services,121985.0
Utah,61,Educational Services,43747.0
Utah,62,Health Care and Social Assistance,128811.0
Utah,71,"Arts, Entertainment, and Recreation",19846.0
Utah,72,Accommodation and Food Services,104992.0
Utah,81,Other Services (except Public Administration),50550.0
Utah,99,Industries not classified,0.0
Vermont,--,Total,261058.0
Vermont,11,"Agriculture, Forestry, Fishing and Hunting",451.0
Vermont,21,"Mining, Quarrying, and Oil and Gas Extraction",423.0
Vermont,22,Utilities,0.0
Vermont,23,Construction,13483.0
Vermont,31-33,Manufacturing,29823.0
Vermont,42,Wholesale Trade,11195.0
Vermont,44-45,Retail Trade,38530.0
Vermont,48-49,Transportation and Warehousing,5783.0
Vermont,51,Information,6924.0
Vermont,52,Finance and Insurance,9034.0
Vermont,53,Real Estate and Rental and Leasing,3485.0
Vermont,54,"Professional, Scientific, and Technical Services",18079.0
Vermont,55,Management of Companies and Enterprises,3006.0
Vermont,56,Administrative and Support and Waste Management and Remediation Services,7756.0
Vermont,61,Educational Services,15665.0
Vermont,62,Health Care and Social Assistance,46691.0
Vermont,71,"Arts, Entertainment, and Recreation",8174.0
Vermont,72,Accommodation and Food Services,31142.0
Vermont,81,Other Services (except Public Administration),9331.0
Vermont,99,Industries not classified,0.0
Virginia,--,Total,3160539.0
Virginia,11,"Agriculture, Forestry, Fishing and Hunting",3847.0
Virginia,21,"Mining, Quarrying, and Oil and Gas Extraction",9772.0
Virginia,22,Utilities,14403.0
Virginia,23,Construction,169620.0
Virginia,31-33,Manufacturing,232965.0
Virginia,42,Wholesale Trade,102045.0
Virginia,44-45,Retail Trade,420574.0
Virginia,48-49,Transportation and Warehousing,99705.0
Virginia,51,Information,93753.0
Virginia,52,Finance and Insurance,157131.0
Virginia,53,Real Estate and Rental and Leasing,53529.0
Virginia,54,"Professional, Scientific, and Technical Services",435023.0
Virginia,55,Management of Companies and Enterprises,65078.0
Virginia,56,Administrative and Support and Waste Management and Remediation Services,248561.0
Virginia,61,Educational Services,76434.0
Virginia,62,Health Care and Social Assistance,427084.0
Virginia,71,"Arts, Entertainment, and Recreation",56434.0
Virginia,72,Accommodation and Food Services,330740.0
Virginia,81,Other Services (except Public Administration),163419.0
Virginia,99,Industries not classified,422.0
Washington,--,Total,2528874.0
Washington,11,"Agriculture, Forestry, Fishing and Hunting",13097.0
Washington,21,"Mining, Quarrying, and Oil and Gas Extraction",2505.0
Washington,22,Utilities,0.0
Washington,23,Construction,149268.0
Washington,31-33,Manufacturing,257814.0
Washington,42,Wholesale Trade,126931.0
Washington,44-45,Retail Trade,322099.0
Washington,48-49,Transportation and Warehousing,91175.0
Washington,51,Information,125983.0
Washington,52,Finance and Insurance,99671.0
Washington,53,Real Estate and Rental and Leasing,46666.0
Washington,54,"Professional, Scientific, and Technical Services",195908.0
Washington,55,Management of Companies and Enterprises,80981.0
Washington,56,Administrative and Support and Waste Management and Remediation Services,143193.0
Washington,61,Educational Services,54666.0
Washington,62,Health Care and Social Assistance,384476.0
Washington,71,"Arts, Entertainment, and Recreation",60456.0
Washington,72,Accommodation and Food Services,253614.0
Washington,81,Other Services (except Public Administration),110459.0
Washington,99,Industries not classified,600.0
West Virginia,--,Total,575228.0
West Virginia,11,"Agriculture, Forestry, Fishing and Hunting",843.0
West Virginia,21,"Mining, Quarrying, and Oil and Gas Extraction",29194.0
West Virginia,22,Utilities,6271.0
West Virginia,23,Construction,25234.0
West Virginia,31-33,Manufacturing,49589.0
West Virginia,42,Wholesale Trade,21045.0
West Virginia,44-45,Retail Trade,85753.0
West Virginia,48-49,Transportation and Warehousing,14135.0
West Virginia,51,Information,10468.0
West Virginia,52,Finance and Insurance,18006.0
West Virginia,53,Real Estate and Rental and Leasing,6403.0
West Virginia,54,"Professional, Scientific, and Technical Services",26406.0
West Virginia,55,Management of Companies and Enterprises,7758.0
West Virginia,56,Administrative and Support and Waste Management and Remediation Services,32084.0
West Virginia,61,Educational Services,10148.0
West Virginia,62,Health Care and Social Assistance,132829.0
West Virginia,71,"Arts, Entertainment, and Recreation",7799.0
West Virginia,72,Accommodation and Food Services,66171.0
West Virginia,81,Other Services (except Public Administration),25017.0
West Virginia,99,Industries not classified,0.0
Wisconsin,--,Total,2450254.0
Wisconsin,11,"Agriculture, Forestry, Fishing and Hunting",3001.0
Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",2996.0
Wisconsin,22,Utilities,14369.0
Wisconsin,23,Construction,98502.0
Wisconsin,31-33,Manufacturing,443111.0
Wisconsin,42,Wholesale Trade,115059.0
Wisconsin,44-45,Retail Trade,305703.0
Wisconsin,48-49,Transportation and Warehousing,98342.0
Wisconsin,51,Information,54672.0
Wisconsin,52,Finance and Insurance,136126.0
Wisconsin,53,Real Estate and Rental and Leasing,23799.0
Wisconsin,54,"Professional, Scientific, and Technical Services",102960.0
Wisconsin,55,Management of Companies and Enterprises,79313.0
Wisconsin,56,Administrative and Support and Waste Management and Remediation Services,151613.0
Wisconsin,61,Educational Services,56014.0
Wisconsin,62,Health Care and Social Assistance,388018.0
Wisconsin,71,"Arts, Entertainment, and Recreation",42813.0
Wisconsin,72,Accommodation and Food Services,228764.0
Wisconsin,81,Other Services (except Public Administration),104774.0
Wisconsin,99,Industries not classified,0.0
Wyoming,--,Total,219857.0
Wyoming,11,"Agriculture, Forestry, Fishing and Hunting",233.0
Wyoming,21,"Mining, Quarrying, and Oil and Gas Extraction",26281.0
Wyoming,22,Utilities,0.0
Wyoming,23,Construction,19966.0
Wyoming,31-33,Manufacturing,10051.0
Wyoming,42,Wholesale Trade,8676.0
Wyoming,44-45,Retail Trade,31749.0
Wyoming,48-49,Transportation and Warehousing,10978.0
Wyoming,51,Information,4165.0
Wyoming,52,Finance and Insurance,6670.0
Wyoming,53,Real Estate and Rental and Leasing,5060.0
Wyoming,54,"Professional, Scientific, and Technical Services",10164.0
Wyoming,55,Management of Companies and Enterprises,1114.0
Wyoming,56,Administrative and Support and Waste Management and Remediation Services,6696.0
Wyoming,61,Educational Services,2137.0
Wyoming,62,Health Care and Social Assistance,31867.0
Wyoming,71,"Arts, Entertainment, and Recreation",4068.0
Wyoming,72,Accommodation and Food Services,28926.0
Wyoming,81,Other Services (except Public Administration),8400.0
Wyoming,99,Industries not classified,87.0
