FIPS Code,MSA Description,NAICS Code,NAICS Description,Total Employment
15540.0,"Burlington-South Burlington, VT Metropolitan Statistical Area",62,Health Care and Social Assistance,[j]
15540.0,"Burlington-South Burlington, VT Metropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",[g]
15540.0,"Burlington-South Burlington, VT Metropolitan Statistical Area",72,Accommodation and Food Services,8123
15540.0,"Burlington-South Burlington, VT Metropolitan Statistical Area",81,Other Services (except Public Administration),3374
15540.0,"Burlington-South Burlington, VT Metropolitan Statistical Area",99,Unclassified,[a]
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",--,Total,12689
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",[a]
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",21,Mining,[e]
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",22,Utilities,[f]
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",23,Construction,460
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",31-33,Manufacturing,583
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",42,Wholesale Trade,561
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",44-45,Retail Trade,2128
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",48-49,Transportation and Warehousing,290
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",51,Information,642
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",52,Finance and Insurance,330
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",53,Real Estate and Rental and Leasing,194
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",783
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",55,Management of Companies and Enterprises,138
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,373
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",61,Educational Services,150
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",62,Health Care and Social Assistance,2892
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",323
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",72,Accommodation and Food Services,1558
15580.0,"Butte-Silver Bow, MT Micropolitan Statistical Area",81,Other Services (except Public Administration),366
15620.0,"Cadillac, MI Micropolitan Statistical Area",--,Total,15369
15620.0,"Cadillac, MI Micropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",[b]
15620.0,"Cadillac, MI Micropolitan Statistical Area",21,Mining,[b]
15620.0,"Cadillac, MI Micropolitan Statistical Area",22,Utilities,[c]
15620.0,"Cadillac, MI Micropolitan Statistical Area",23,Construction,460
15620.0,"Cadillac, MI Micropolitan Statistical Area",31-33,Manufacturing,4496
15620.0,"Cadillac, MI Micropolitan Statistical Area",42,Wholesale Trade,423
15620.0,"Cadillac, MI Micropolitan Statistical Area",44-45,Retail Trade,2398
15620.0,"Cadillac, MI Micropolitan Statistical Area",48-49,Transportation and Warehousing,461
15620.0,"Cadillac, MI Micropolitan Statistical Area",51,Information,208
15620.0,"Cadillac, MI Micropolitan Statistical Area",52,Finance and Insurance,381
15620.0,"Cadillac, MI Micropolitan Statistical Area",53,Real Estate and Rental and Leasing,[c]
15620.0,"Cadillac, MI Micropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",[e]
15620.0,"Cadillac, MI Micropolitan Statistical Area",55,Management of Companies and Enterprises,[b]
15620.0,"Cadillac, MI Micropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,502
15620.0,"Cadillac, MI Micropolitan Statistical Area",61,Educational Services,[e]
15620.0,"Cadillac, MI Micropolitan Statistical Area",62,Health Care and Social Assistance,2525
15620.0,"Cadillac, MI Micropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",[c]
15620.0,"Cadillac, MI Micropolitan Statistical Area",72,Accommodation and Food Services,1706
15620.0,"Cadillac, MI Micropolitan Statistical Area",81,Other Services (except Public Administration),576
15620.0,"Cadillac, MI Micropolitan Statistical Area",99,Unclassified,[a]
15660.0,"Calhoun, GA Micropolitan Statistical Area",--,Total,17585
15660.0,"Calhoun, GA Micropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",[b]
15660.0,"Calhoun, GA Micropolitan Statistical Area",22,Utilities,[b]
15660.0,"Calhoun, GA Micropolitan Statistical Area",23,Construction,616
15660.0,"Calhoun, GA Micropolitan Statistical Area",31-33,Manufacturing,7137
15660.0,"Calhoun, GA Micropolitan Statistical Area",42,Wholesale Trade,715
15660.0,"Calhoun, GA Micropolitan Statistical Area",44-45,Retail Trade,2447
15660.0,"Calhoun, GA Micropolitan Statistical Area",48-49,Transportation and Warehousing,330
15660.0,"Calhoun, GA Micropolitan Statistical Area",51,Information,92
15660.0,"Calhoun, GA Micropolitan Statistical Area",52,Finance and Insurance,319
15660.0,"Calhoun, GA Micropolitan Statistical Area",53,Real Estate and Rental and Leasing,178
15660.0,"Calhoun, GA Micropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",254
15660.0,"Calhoun, GA Micropolitan Statistical Area",55,Management of Companies and Enterprises,331
15660.0,"Calhoun, GA Micropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,1148
15660.0,"Calhoun, GA Micropolitan Statistical Area",61,Educational Services,108
15660.0,"Calhoun, GA Micropolitan Statistical Area",62,Health Care and Social Assistance,1368
15660.0,"Calhoun, GA Micropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",[b]
15660.0,"Calhoun, GA Micropolitan Statistical Area",72,Accommodation and Food Services,1326
15660.0,"Calhoun, GA Micropolitan Statistical Area",81,Other Services (except Public Administration),1042
15660.0,"Calhoun, GA Micropolitan Statistical Area",99,Unclassified,[a]
15700.0,"Cambridge, MD Micropolitan Statistical Area",--,Total,10246
15700.0,"Cambridge, MD Micropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",[b]
15700.0,"Cambridge, MD Micropolitan Statistical Area",21,Mining,[b]
15700.0,"Cambridge, MD Micropolitan Statistical Area",22,Utilities,[b]
15700.0,"Cambridge, MD Micropolitan Statistical Area",23,Construction,630
15700.0,"Cambridge, MD Micropolitan Statistical Area",31-33,Manufacturing,2539
15700.0,"Cambridge, MD Micropolitan Statistical Area",42,Wholesale Trade,431
15700.0,"Cambridge, MD Micropolitan Statistical Area",44-45,Retail Trade,1247
15700.0,"Cambridge, MD Micropolitan Statistical Area",48-49,Transportation and Warehousing,472
15700.0,"Cambridge, MD Micropolitan Statistical Area",51,Information,128
15700.0,"Cambridge, MD Micropolitan Statistical Area",52,Finance and Insurance,350
15700.0,"Cambridge, MD Micropolitan Statistical Area",53,Real Estate and Rental and Leasing,[c]
15700.0,"Cambridge, MD Micropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",193
15700.0,"Cambridge, MD Micropolitan Statistical Area",55,Management of Companies and Enterprises,[a]
15700.0,"Cambridge, MD Micropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,215
15700.0,"Cambridge, MD Micropolitan Statistical Area",61,Educational Services,[a]
15700.0,"Cambridge, MD Micropolitan Statistical Area",62,Health Care and Social Assistance,2190
15700.0,"Cambridge, MD Micropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",[c]
15700.0,"Cambridge, MD Micropolitan Statistical Area",72,Accommodation and Food Services,1056
15700.0,"Cambridge, MD Micropolitan Statistical Area",81,Other Services (except Public Administration),424
15700.0,"Cambridge, MD Micropolitan Statistical Area",99,Unclassified,1
15740.0,"Cambridge, OH Micropolitan Statistical Area",--,Total,12745
15740.0,"Cambridge, OH Micropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",[a]
15740.0,"Cambridge, OH Micropolitan Statistical Area",21,Mining,125
15740.0,"Cambridge, OH Micropolitan Statistical Area",22,Utilities,53
15740.0,"Cambridge, OH Micropolitan Statistical Area",23,Construction,537
15740.0,"Cambridge, OH Micropolitan Statistical Area",31-33,Manufacturing,2935
15740.0,"Cambridge, OH Micropolitan Statistical Area",42,Wholesale Trade,416
15740.0,"Cambridge, OH Micropolitan Statistical Area",44-45,Retail Trade,1962
15740.0,"Cambridge, OH Micropolitan Statistical Area",48-49,Transportation and Warehousing,355
15740.0,"Cambridge, OH Micropolitan Statistical Area",51,Information,170
15740.0,"Cambridge, OH Micropolitan Statistical Area",52,Finance and Insurance,401
15740.0,"Cambridge, OH Micropolitan Statistical Area",53,Real Estate and Rental and Leasing,304
15740.0,"Cambridge, OH Micropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",288
15740.0,"Cambridge, OH Micropolitan Statistical Area",55,Management of Companies and Enterprises,[b]
15740.0,"Cambridge, OH Micropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,758
15740.0,"Cambridge, OH Micropolitan Statistical Area",61,Educational Services,[b]
15740.0,"Cambridge, OH Micropolitan Statistical Area",62,Health Care and Social Assistance,2337
15740.0,"Cambridge, OH Micropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",90
15740.0,"Cambridge, OH Micropolitan Statistical Area",72,Accommodation and Food Services,1425
15740.0,"Cambridge, OH Micropolitan Statistical Area",81,Other Services (except Public Administration),505
15740.0,"Cambridge, OH Micropolitan Statistical Area",99,Unclassified,[a]
15780.0,"Camden, AR Micropolitan Statistical Area",--,Total,9370
15780.0,"Camden, AR Micropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",273
15780.0,"Camden, AR Micropolitan Statistical Area",21,Mining,[c]
15780.0,"Camden, AR Micropolitan Statistical Area",22,Utilities,[b]
15780.0,"Camden, AR Micropolitan Statistical Area",23,Construction,236
15780.0,"Camden, AR Micropolitan Statistical Area",31-33,Manufacturing,[h]
15780.0,"Camden, AR Micropolitan Statistical Area",42,Wholesale Trade,[e]
15780.0,"Camden, AR Micropolitan Statistical Area",44-45,Retail Trade,1239
15780.0,"Camden, AR Micropolitan Statistical Area",48-49,Transportation and Warehousing,[e]
15780.0,"Camden, AR Micropolitan Statistical Area",51,Information,[b]
15780.0,"Camden, AR Micropolitan Statistical Area",52,Finance and Insurance,[e]
15780.0,"Camden, AR Micropolitan Statistical Area",53,Real Estate and Rental and Leasing,[c]
15780.0,"Camden, AR Micropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",[f]
15780.0,"Camden, AR Micropolitan Statistical Area",55,Management of Companies and Enterprises,[b]
15780.0,"Camden, AR Micropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,[c]
15780.0,"Camden, AR Micropolitan Statistical Area",61,Educational Services,[a]
15780.0,"Camden, AR Micropolitan Statistical Area",62,Health Care and Social Assistance,1365
15780.0,"Camden, AR Micropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",[b]
15780.0,"Camden, AR Micropolitan Statistical Area",72,Accommodation and Food Services,[f]
15780.0,"Camden, AR Micropolitan Statistical Area",81,Other Services (except Public Administration),557
15820.0,"Campbellsville, KY Micropolitan Statistical Area",--,Total,9368
15820.0,"Campbellsville, KY Micropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",[a]
15820.0,"Campbellsville, KY Micropolitan Statistical Area",21,Mining,[a]
15820.0,"Campbellsville, KY Micropolitan Statistical Area",22,Utilities,73
15820.0,"Campbellsville, KY Micropolitan Statistical Area",23,Construction,290
15820.0,"Campbellsville, KY Micropolitan Statistical Area",31-33,Manufacturing,2172
15820.0,"Campbellsville, KY Micropolitan Statistical Area",42,Wholesale Trade,130
15820.0,"Campbellsville, KY Micropolitan Statistical Area",44-45,Retail Trade,1806
15820.0,"Campbellsville, KY Micropolitan Statistical Area",48-49,Transportation and Warehousing,951
15820.0,"Campbellsville, KY Micropolitan Statistical Area",51,Information,112
15820.0,"Campbellsville, KY Micropolitan Statistical Area",52,Finance and Insurance,285
15820.0,"Campbellsville, KY Micropolitan Statistical Area",53,Real Estate and Rental and Leasing,124
15820.0,"Campbellsville, KY Micropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",113
15820.0,"Campbellsville, KY Micropolitan Statistical Area",55,Management of Companies and Enterprises,[b]
15820.0,"Campbellsville, KY Micropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,317
15820.0,"Campbellsville, KY Micropolitan Statistical Area",61,Educational Services,674
15820.0,"Campbellsville, KY Micropolitan Statistical Area",62,Health Care and Social Assistance,1105
15820.0,"Campbellsville, KY Micropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",[b]
15820.0,"Campbellsville, KY Micropolitan Statistical Area",72,Accommodation and Food Services,734
15820.0,"Campbellsville, KY Micropolitan Statistical Area",81,Other Services (except Public Administration),337
15820.0,"Campbellsville, KY Micropolitan Statistical Area",99,Unclassified,[a]
15860.0,"Canon City, CO Micropolitan Statistical Area",--,Total,8376
15860.0,"Canon City, CO Micropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",[a]
15860.0,"Canon City, CO Micropolitan Statistical Area",21,Mining,[a]
15860.0,"Canon City, CO Micropolitan Statistical Area",22,Utilities,79
15860.0,"Canon City, CO Micropolitan Statistical Area",23,Construction,732
15860.0,"Canon City, CO Micropolitan Statistical Area",31-33,Manufacturing,608
15860.0,"Canon City, CO Micropolitan Statistical Area",42,Wholesale Trade,154
15860.0,"Canon City, CO Micropolitan Statistical Area",44-45,Retail Trade,1433
15860.0,"Canon City, CO Micropolitan Statistical Area",48-49,Transportation and Warehousing,190
15860.0,"Canon City, CO Micropolitan Statistical Area",51,Information,168
15860.0,"Canon City, CO Micropolitan Statistical Area",52,Finance and Insurance,391
15860.0,"Canon City, CO Micropolitan Statistical Area",53,Real Estate and Rental and Leasing,151
15860.0,"Canon City, CO Micropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",224
15860.0,"Canon City, CO Micropolitan Statistical Area",55,Management of Companies and Enterprises,[a]
15860.0,"Canon City, CO Micropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,384
15860.0,"Canon City, CO Micropolitan Statistical Area",61,Educational Services,52
15860.0,"Canon City, CO Micropolitan Statistical Area",62,Health Care and Social Assistance,2003
15860.0,"Canon City, CO Micropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",169
15860.0,"Canon City, CO Micropolitan Statistical Area",72,Accommodation and Food Services,1166
15860.0,"Canon City, CO Micropolitan Statistical Area",81,Other Services (except Public Administration),440
15860.0,"Canon City, CO Micropolitan Statistical Area",99,Unclassified,11
15900.0,"Canton, IL Micropolitan Statistical Area",--,Total,6546
15900.0,"Canton, IL Micropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",[a]
15900.0,"Canton, IL Micropolitan Statistical Area",21,Mining,[a]
15900.0,"Canton, IL Micropolitan Statistical Area",22,Utilities,[c]
15900.0,"Canton, IL Micropolitan Statistical Area",23,Construction,301
15900.0,"Canton, IL Micropolitan Statistical Area",31-33,Manufacturing,233
15900.0,"Canton, IL Micropolitan Statistical Area",42,Wholesale Trade,232
15900.0,"Canton, IL Micropolitan Statistical Area",44-45,Retail Trade,1450
15900.0,"Canton, IL Micropolitan Statistical Area",48-49,Transportation and Warehousing,116
15900.0,"Canton, IL Micropolitan Statistical Area",51,Information,160
15900.0,"Canton, IL Micropolitan Statistical Area",52,Finance and Insurance,365
15900.0,"Canton, IL Micropolitan Statistical Area",53,Real Estate and Rental and Leasing,[b]
15900.0,"Canton, IL Micropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",167
15900.0,"Canton, IL Micropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,[c]
15900.0,"Canton, IL Micropolitan Statistical Area",61,Educational Services,[a]
15900.0,"Canton, IL Micropolitan Statistical Area",62,Health Care and Social Assistance,1580
15900.0,"Canton, IL Micropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",[b]
15900.0,"Canton, IL Micropolitan Statistical Area",72,Accommodation and Food Services,879
15900.0,"Canton, IL Micropolitan Statistical Area",81,Other Services (except Public Administration),564
15900.0,"Canton, IL Micropolitan Statistical Area",99,Unclassified,0
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",--,Total,162350
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",[b]
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",21,Mining,[e]
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",22,Utilities,[g]
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",23,Construction,8581
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",31-33,Manufacturing,30086
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",42,Wholesale Trade,7653
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",44-45,Retail Trade,23200
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",48-49,Transportation and Warehousing,2460
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",51,Information,2180
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",52,Finance and Insurance,[j]
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",53,Real Estate and Rental and Leasing,1453
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",4838
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",55,Management of Companies and Enterprises,1994
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,9587
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",61,Educational Services,[h]
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",62,Health Care and Social Assistance,28192
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",[g]
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",72,Accommodation and Food Services,14816
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",81,Other Services (except Public Administration),8740
15940.0,"Canton-Massillon, OH Metropolitan Statistical Area",99,Unclassified,[a]
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",--,Total,181553
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",97
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",21,Mining,273
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",22,Utilities,847
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",23,Construction,27697
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",31-33,Manufacturing,7190
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",42,Wholesale Trade,5915
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",44-45,Retail Trade,34047
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",48-49,Transportation and Warehousing,3447
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",51,Information,3985
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",52,Finance and Insurance,6745
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",53,Real Estate and Rental and Leasing,6265
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",9404
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",55,Management of Companies and Enterprises,2383
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,12462
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",61,Educational Services,1459
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",62,Health Care and Social Assistance,24406
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",4790
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",72,Accommodation and Food Services,21661
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",81,Other Services (except Public Administration),8451
15980.0,"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",99,Unclassified,29
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",--,Total,40370
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",[a]
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",21,Mining,[c]
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",22,Utilities,[c]
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",23,Construction,[g]
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",31-33,Manufacturing,5691
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",42,Wholesale Trade,[g]
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",44-45,Retail Trade,6593
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",48-49,Transportation and Warehousing,[g]
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",51,Information,[f]
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",52,Finance and Insurance,[g]
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",53,Real Estate and Rental and Leasing,[e]
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",1082
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",55,Management of Companies and Enterprises,620
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,[g]
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",61,Educational Services,[c]
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",62,Health Care and Social Assistance,9502
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",[e]
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",72,Accommodation and Food Services,3797
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",81,Other Services (except Public Administration),1762
16020.0,"Cape Girardeau-Jackson, MO-IL Micropolitan Statistical Area",99,Unclassified,[b]
16060.0,"Carbondale, IL Micropolitan Statistical Area",--,Total,17783
16060.0,"Carbondale, IL Micropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",3
16060.0,"Carbondale, IL Micropolitan Statistical Area",21,Mining,235
16060.0,"Carbondale, IL Micropolitan Statistical Area",22,Utilities,[b]
16060.0,"Carbondale, IL Micropolitan Statistical Area",23,Construction,954
16060.0,"Carbondale, IL Micropolitan Statistical Area",31-33,Manufacturing,784
16060.0,"Carbondale, IL Micropolitan Statistical Area",42,Wholesale Trade,215
16060.0,"Carbondale, IL Micropolitan Statistical Area",44-45,Retail Trade,4107
16060.0,"Carbondale, IL Micropolitan Statistical Area",48-49,Transportation and Warehousing,468
16060.0,"Carbondale, IL Micropolitan Statistical Area",51,Information,385
16060.0,"Carbondale, IL Micropolitan Statistical Area",52,Finance and Insurance,626
16060.0,"Carbondale, IL Micropolitan Statistical Area",53,Real Estate and Rental and Leasing,391
16060.0,"Carbondale, IL Micropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",711
16060.0,"Carbondale, IL Micropolitan Statistical Area",55,Management of Companies and Enterprises,323
16060.0,"Carbondale, IL Micropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,562
16060.0,"Carbondale, IL Micropolitan Statistical Area",61,Educational Services,260
16060.0,"Carbondale, IL Micropolitan Statistical Area",62,Health Care and Social Assistance,3645
16060.0,"Carbondale, IL Micropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",[c]
16060.0,"Carbondale, IL Micropolitan Statistical Area",72,Accommodation and Food Services,3069
16060.0,"Carbondale, IL Micropolitan Statistical Area",81,Other Services (except Public Administration),843
16060.0,"Carbondale, IL Micropolitan Statistical Area",99,Unclassified,1
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",--,Total,17481
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",11,"Forestry, Fishing, Hunting, and Agriculture Support",[a]
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",21,Mining,2839
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",22,Utilities,152
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",23,Construction,1079
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",31-33,Manufacturing,1284
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",42,Wholesale Trade,448
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",44-45,Retail Trade,2364
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",48-49,Transportation and Warehousing,722
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",51,Information,189
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",52,Finance and Insurance,659
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",53,Real Estate and Rental and Leasing,[c]
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",1121
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",55,Management of Companies and Enterprises,[f]
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,771
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",61,Educational Services,[b]
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",62,Health Care and Social Assistance,2611
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",[c]
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",72,Accommodation and Food Services,1651
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",81,Other Services (except Public Administration),743
16100.0,"Carlsbad-Artesia, NM Micropolitan Statistical Area",99,Unclassified,[a]
16180.0,"Carson City, NV Metropolitan Statistical Area",--,Total,25731
16180.0,"Carson City, NV Metropolitan Statistical Area",21,Mining,[b]
16180.0,"Carson City, NV Metropolitan Statistical Area",22,Utilities,188
16180.0,"Carson City, NV Metropolitan Statistical Area",23,Construction,2389
16180.0,"Carson City, NV Metropolitan Statistical Area",31-33,Manufacturing,3726
16180.0,"Carson City, NV Metropolitan Statistical Area",42,Wholesale Trade,659
16180.0,"Carson City, NV Metropolitan Statistical Area",44-45,Retail Trade,3789
16180.0,"Carson City, NV Metropolitan Statistical Area",48-49,Transportation and Warehousing,246
16180.0,"Carson City, NV Metropolitan Statistical Area",51,Information,327
16180.0,"Carson City, NV Metropolitan Statistical Area",52,Finance and Insurance,1379
16180.0,"Carson City, NV Metropolitan Statistical Area",53,Real Estate and Rental and Leasing,519
16180.0,"Carson City, NV Metropolitan Statistical Area",54,"Professional, Scientific, and Technical Services",1549
16180.0,"Carson City, NV Metropolitan Statistical Area",55,Management of Companies and Enterprises,60
16180.0,"Carson City, NV Metropolitan Statistical Area",56,Administrative and Support and Waste Management and Remediation Services,1471
16180.0,"Carson City, NV Metropolitan Statistical Area",61,Educational Services,[b]
16180.0,"Carson City, NV Metropolitan Statistical Area",62,Health Care and Social Assistance,3671
16180.0,"Carson City, NV Metropolitan Statistical Area",71,"Arts, Entertainment, and Recreation",1777
16180.0,"Carson City, NV Metropolitan Statistical Area",72,Accommodation and Food Services,2642
