State,NAICS Code,NAICS Description,Total Employment
New Jersey,21,Mining,2478
New Jersey,22,Utilities,20958
New Jersey,23,Construction,164099
New Jersey,31-33,Manufacturing,386095
New Jersey,42,Wholesale trade,279140
New Jersey,44-45,Retail Trade,438607
New Jersey,48-49,Transportation & Warehousing,161620
New Jersey,51,Information,129984
New Jersey,52,Finance & insurance,208837
New Jersey,53,Real estate & rental & leasing,54710
New Jersey,54,"Professional, scientific, & technical services",262672
New Jersey,55,Management of companies & enterprises,150172
New Jersey,56,Administrative & support & waste management & remediation serv,299523
New Jersey,61,Educational services,77012
New Jersey,62,Health care & social assistance,418406
New Jersey,71,"Arts, entertainment, & recreation",37510
New Jersey,72,Accommodation & foodservices,255132
New Jersey,81,Other services (except public administration),148542
New Jersey,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",47964
New Jersey,99,Unclassified,4236
New Mexico,--,Total,549352
New Mexico,11,"Agriculture, forestry, fishing, & hunting",423
New Mexico,21,Mining,13193
New Mexico,22,Utilities,5508
New Mexico,23,Construction,43837
New Mexico,31-33,Manufacturing,38072
New Mexico,42,Wholesale trade,22316
New Mexico,44-45,Retail Trade,90850
New Mexico,48-49,Transportation & Warehousing,14433
New Mexico,51,Information,13437
New Mexico,52,Finance & insurance,23282
New Mexico,53,Real estate & rental & leasing,9294
New Mexico,54,"Professional, scientific, & technical services",37349
New Mexico,55,Management of companies & enterprises,7534
New Mexico,56,Administrative & support & waste management & remediation serv,35510
New Mexico,61,Educational services,9581
New Mexico,62,Health care & social assistance,74894
New Mexico,71,"Arts, entertainment, & recreation",12813
New Mexico,72,Accommodation & foodservices,67997
New Mexico,81,Other services (except public administration),26145
New Mexico,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",1919
New Mexico,99,Unclassified,965
New York,--,Total,7353209
New York,11,"Agriculture, forestry, fishing, & hunting",5089
New York,21,Mining,3717
New York,22,Utilities,40260
New York,23,Construction,317993
New York,31-33,Manufacturing,705914
New York,42,Wholesale trade,422403
New York,44-45,Retail Trade,843837
New York,48-49,Transportation & Warehousing,228555
New York,51,Information,315312
New York,52,Finance & insurance,590966
New York,53,Real estate & rental & leasing,155549
New York,54,"Professional, scientific, & technical services",535845
New York,55,Management of companies & enterprises,175757
New York,56,Administrative & support & waste management & remediation serv,516806
New York,61,Educational services,294954
New York,62,Health care & social assistance,1182108
New York,71,"Arts, entertainment, & recreation",122370
New York,72,Accommodation & foodservices,499707
New York,81,Other services (except public administration),338902
New York,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",45208
New York,99,Unclassified,11957
North Carolina,--,Total,3385492
North Carolina,11,"Agriculture, forestry, fishing, & hunting",6752
North Carolina,21,Mining,3414
North Carolina,22,Utilities,19551
North Carolina,23,Construction,225013
North Carolina,31-33,Manufacturing,731399
North Carolina,42,Wholesale trade,173341
North Carolina,44-45,Retail Trade,449963
North Carolina,48-49,Transportation & Warehousing,100493
North Carolina,51,Information,76805
North Carolina,52,Finance & insurance,139579
North Carolina,53,Real estate & rental & leasing,47071
North Carolina,54,"Professional, scientific, & technical services",149863
North Carolina,55,Management of companies & enterprises,77912
North Carolina,56,Administrative & support & waste management & remediation serv,230790
North Carolina,61,Educational services,63762
North Carolina,62,Health care & social assistance,393561
North Carolina,71,"Arts, entertainment, & recreation",42299
North Carolina,72,Accommodation & foodservices,275353
North Carolina,81,Other services (except public administration),144216
North Carolina,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",31344
North Carolina,99,Unclassified,3011
North Dakota,--,Total,255178
North Dakota,11,"Agriculture, forestry, fishing, & hunting",[e]
North Dakota,21,Mining,3907
North Dakota,22,Utilities,3175
North Dakota,23,Construction,14559
North Dakota,31-33,Manufacturing,24025
North Dakota,42,Wholesale trade,17593
North Dakota,44-45,Retail Trade,41871
North Dakota,48-49,Transportation & Warehousing,8066
North Dakota,51,Information,6692
North Dakota,52,Finance & insurance,13649
North Dakota,53,Real estate & rental & leasing,3695
North Dakota,54,"Professional, scientific, & technical services",9081
North Dakota,55,Management of companies & enterprises,2255
North Dakota,56,Administrative & support & waste management & remediation serv,10626
North Dakota,61,Educational services,4631
North Dakota,62,Health care & social assistance,47113
North Dakota,71,"Arts, entertainment, & recreation",3678
North Dakota,72,Accommodation & foodservices,25740
North Dakota,81,Other services (except public administration),13764
North Dakota,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",346
North Dakota,99,Unclassified,[e]
Ohio,--,Total,5001980
Ohio,11,"Agriculture, forestry, fishing, & hunting",1732
Ohio,21,Mining,11291
Ohio,22,Utilities,27940
Ohio,23,Construction,247794
Ohio,31-33,Manufacturing,988612
Ohio,42,Wholesale trade,261121
Ohio,44-45,Retail Trade,644467
Ohio,48-49,Transportation & Warehousing,141812
Ohio,51,Information,116222
Ohio,52,Finance & insurance,249809
Ohio,53,Real estate & rental & leasing,64864
Ohio,54,"Professional, scientific, & technical services",229546
Ohio,55,Management of companies & enterprises,144519
Ohio,56,Administrative & support & waste management & remediation serv,358907
Ohio,61,Educational services,93525
Ohio,62,Health care & social assistance,647596
Ohio,71,"Arts, entertainment, & recreation",60148
Ohio,72,Accommodation & foodservices,416901
Ohio,81,Other services (except public administration),235469
Ohio,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",56062
Ohio,99,Unclassified,3643
Oklahoma,--,Total,1201606
Oklahoma,11,"Agriculture, forestry, fishing, & hunting",1238
Oklahoma,21,Mining,25242
Oklahoma,22,Utilities,9652
Oklahoma,23,Construction,63039
Oklahoma,31-33,Manufacturing,168580
Oklahoma,42,Wholesale trade,62040
Oklahoma,44-45,Retail Trade,168278
Oklahoma,48-49,Transportation & Warehousing,34892
Oklahoma,51,Information,34524
Oklahoma,52,Finance & insurance,54298
Oklahoma,53,Real estate & rental & leasing,18413
Oklahoma,54,"Professional, scientific, & technical services",52662
Oklahoma,55,Management of companies & enterprises,26827
Oklahoma,56,Administrative & support & waste management & remediation serv,85377
Oklahoma,61,Educational services,17013
Oklahoma,62,Health care & social assistance,168890
Oklahoma,71,"Arts, entertainment, & recreation",13634
Oklahoma,72,Accommodation & foodservices,111952
Oklahoma,81,Other services (except public administration),62292
Oklahoma,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",21363
Oklahoma,99,Unclassified,1400
Oregon,--,Total,1355442
Oregon,11,"Agriculture, forestry, fishing, & hunting",13178
Oregon,21,Mining,2320
Oregon,22,Utilities,8225
Oregon,23,Construction,80012
Oregon,31-33,Manufacturing,202657
Oregon,42,Wholesale trade,79114
Oregon,44-45,Retail Trade,193318
Oregon,48-49,Transportation & Warehousing,46131
Oregon,51,Information,33512
Oregon,52,Finance & insurance,61549
Oregon,53,Real estate & rental & leasing,27011
Oregon,54,"Professional, scientific, & technical services",66901
Oregon,55,Management of companies & enterprises,36209
Oregon,56,Administrative & support & waste management & remediation serv,85973
Oregon,61,Educational services,32136
Oregon,62,Health care & social assistance,154795
Oregon,71,"Arts, entertainment, & recreation",22064
Oregon,72,Accommodation & foodservices,127030
Oregon,81,Other services (except public administration),58027
Oregon,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",23128
Oregon,99,Unclassified,2152
Pennsylvania,--,Total,5087237
Pennsylvania,11,"Agriculture, forestry, fishing, & hunting",2909
Pennsylvania,21,Mining,16330
Pennsylvania,22,Utilities,35112
Pennsylvania,23,Construction,254421
Pennsylvania,31-33,Manufacturing,798333
Pennsylvania,42,Wholesale trade,243026
Pennsylvania,44-45,Retail Trade,668251
Pennsylvania,48-49,Transportation & Warehousing,163210
Pennsylvania,51,Information,135135
Pennsylvania,52,Finance & insurance,280315
Pennsylvania,53,Real estate & rental & leasing,67356
Pennsylvania,54,"Professional, scientific, & technical services",295444
Pennsylvania,55,Management of companies & enterprises,142691
Pennsylvania,56,Administrative & support & waste management & remediation serv,298970
Pennsylvania,61,Educational services,196127
Pennsylvania,62,Health care & social assistance,743276
Pennsylvania,71,"Arts, entertainment, & recreation",66266
Pennsylvania,72,Accommodation & foodservices,374828
Pennsylvania,81,Other services (except public administration),248967
Pennsylvania,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",52118
Pennsylvania,99,Unclassified,4152
Rhode Island,--,Total,415168
Rhode Island,11,"Agriculture, forestry, fishing, & hunting",[c]
Rhode Island,21,Mining,[c]
Rhode Island,22,Utilities,[g]
Rhode Island,23,Construction,19140
Rhode Island,31-33,Manufacturing,68558
Rhode Island,42,Wholesale trade,21364
Rhode Island,44-45,Retail Trade,52958
Rhode Island,48-49,Transportation & Warehousing,7058
Rhode Island,51,Information,10399
Rhode Island,52,Finance & insurance,22940
Rhode Island,53,Real estate & rental & leasing,5923
Rhode Island,54,"Professional, scientific, & technical services",18152
Rhode Island,55,Management of companies & enterprises,6439
Rhode Island,56,Administrative & support & waste management & remediation serv,30281
Rhode Island,61,Educational services,18564
Rhode Island,62,Health care & social assistance,68763
Rhode Island,71,"Arts, entertainment, & recreation",5532
Rhode Island,72,Accommodation & foodservices,36732
Rhode Island,81,Other services (except public administration),17939
Rhode Island,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[g]
Rhode Island,99,Unclassified,[e]
South Carolina,--,Total,1601532
South Carolina,11,"Agriculture, forestry, fishing, & hunting",5244
South Carolina,21,Mining,1729
South Carolina,22,Utilities,11766
South Carolina,23,Construction,116696
South Carolina,31-33,Manufacturing,334651
South Carolina,42,Wholesale trade,65255
South Carolina,44-45,Retail Trade,223955
South Carolina,48-49,Transportation & Warehousing,38970
South Carolina,51,Information,30474
South Carolina,52,Finance & insurance,58654
South Carolina,53,Real estate & rental & leasing,22903
South Carolina,54,"Professional, scientific, & technical services",60460
South Carolina,55,Management of companies & enterprises,27269
South Carolina,56,Administrative & support & waste management & remediation serv,146915
South Carolina,61,Educational services,21416
South Carolina,62,Health care & social assistance,172106
South Carolina,71,"Arts, entertainment, & recreation",23120
South Carolina,72,Accommodation & foodservices,153905
South Carolina,81,Other services (except public administration),72356
South Carolina,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",12051
South Carolina,99,Unclassified,1637
South Dakota,--,Total,306704
South Dakota,11,"Agriculture, forestry, fishing, & hunting",[e]
South Dakota,21,Mining,1215
South Dakota,22,Utilities,[g]
South Dakota,23,Construction,16344
South Dakota,31-33,Manufacturing,46675
South Dakota,42,Wholesale trade,16191
South Dakota,44-45,Retail Trade,49504
South Dakota,48-49,Transportation & Warehousing,7297
South Dakota,51,Information,7112
South Dakota,52,Finance & insurance,22825
South Dakota,53,Real estate & rental & leasing,3792
South Dakota,54,"Professional, scientific, & technical services",8298
South Dakota,55,Management of companies & enterprises,2855
South Dakota,56,Administrative & support & waste management & remediation serv,9658
South Dakota,61,Educational services,7047
South Dakota,62,Health care & social assistance,51369
South Dakota,71,"Arts, entertainment, & recreation",5687
South Dakota,72,Accommodation & foodservices,31188
South Dakota,81,Other services (except public administration),13787
South Dakota,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",2941
South Dakota,99,Unclassified,[e]
Tennessee,--,Total,2390322
Tennessee,11,"Agriculture, forestry, fishing, & hunting",1723
Tennessee,21,Mining,4335
Tennessee,22,Utilities,3367
Tennessee,23,Construction,131443
Tennessee,31-33,Manufacturing,475621
Tennessee,42,Wholesale trade,126597
Tennessee,44-45,Retail Trade,311497
Tennessee,48-49,Transportation & Warehousing,104177
Tennessee,51,Information,52141
Tennessee,52,Finance & insurance,102382
Tennessee,53,Real estate & rental & leasing,33882
Tennessee,54,"Professional, scientific, & technical services",95083
Tennessee,55,Management of companies & enterprises,73863
Tennessee,56,Administrative & support & waste management & remediation serv,187636
Tennessee,61,Educational services,43296
Tennessee,62,Health care & social assistance,285189
Tennessee,71,"Arts, entertainment, & recreation",22470
Tennessee,72,Accommodation & foodservices,197957
Tennessee,81,Other services (except public administration),113049
Tennessee,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",22751
Tennessee,99,Unclassified,1863
Texas,--,Total,8026438
Texas,11,"Agriculture, forestry, fishing, & hunting",9119
Texas,21,Mining,106075
Texas,22,Utilities,49927
Texas,23,Construction,519727
Texas,31-33,Manufacturing,966396
Texas,42,Wholesale trade,457527
Texas,44-45,Retail Trade,1021190
Texas,48-49,Transportation & Warehousing,312089
Texas,51,Information,246017
Texas,52,Finance & insurance,383782
Texas,53,Real estate & rental & leasing,147840
Texas,54,"Professional, scientific, & technical services",445044
Texas,55,Management of companies & enterprises,254246
Texas,56,Administrative & support & waste management & remediation serv,793625
Texas,61,Educational services,113150
Texas,62,Health care & social assistance,922493
Texas,71,"Arts, entertainment, & recreation",89444
Texas,72,Accommodation & foodservices,707597
Texas,81,Other services (except public administration),393365
Texas,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",77178
Texas,99,Unclassified,10607
Utah,--,Total,917089
Utah,11,"Agriculture, forestry, fishing, & hunting",230
Utah,21,Mining,7467
Utah,22,Utilities,5354
Utah,23,Construction,63964
Utah,31-33,Manufacturing,122542
Utah,42,Wholesale trade,43947
Utah,44-45,Retail Trade,123824
Utah,48-49,Transportation & Warehousing,41860
Utah,51,Information,27257
Utah,52,Finance & insurance,43493
Utah,53,Real estate & rental & leasing,14500
Utah,54,"Professional, scientific, & technical services",50856
Utah,55,Management of companies & enterprises,17309
Utah,56,Administrative & support & waste management & remediation serv,101852
Utah,61,Educational services,24345
Utah,62,Health care & social assistance,83413
Utah,71,"Arts, entertainment, & recreation",12809
Utah,72,Accommodation & foodservices,79987
Utah,81,Other services (except public administration),43191
Utah,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",7651
Utah,99,Unclassified,1238
Vermont,--,Total,253541
Vermont,11,"Agriculture, forestry, fishing, & hunting",534
Vermont,21,Mining,[f]
Vermont,22,Utilities,[g]
Vermont,23,Construction,14304
Vermont,31-33,Manufacturing,45217
Vermont,42,Wholesale trade,11161
Vermont,44-45,Retail Trade,38354
Vermont,48-49,Transportation & Warehousing,5272
Vermont,51,Information,6793
Vermont,52,Finance & insurance,9449
Vermont,53,Real estate & rental & leasing,2591
Vermont,54,"Professional, scientific, & technical services",11160
Vermont,55,Management of companies & enterprises,2410
Vermont,56,Administrative & support & waste management & remediation serv,9158
Vermont,61,Educational services,12292
Vermont,62,Health care & social assistance,35988
Vermont,71,"Arts, entertainment, & recreation",6459
Vermont,72,Accommodation & foodservices,29154
Vermont,81,Other services (except public administration),9604
Vermont,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[f]
Vermont,99,Unclassified,[e]
Virginia,--,Total,2903548
Virginia,11,"Agriculture, forestry, fishing, & hunting",3333
Virginia,21,Mining,10409
Virginia,22,Utilities,16163
Virginia,23,Construction,198862
Virginia,31-33,Manufacturing,360237
Virginia,42,Wholesale trade,109687
Virginia,44-45,Retail Trade,398687
Virginia,48-49,Transportation & Warehousing,80818
Virginia,51,Information,127144
Virginia,52,Finance & insurance,136963
Virginia,53,Real estate & rental & leasing,52290
Virginia,54,"Professional, scientific, & technical services",287437
Virginia,55,Management of companies & enterprises,57557
Virginia,56,Administrative & support & waste management & remediation serv,237626
Virginia,61,Educational services,51549
Virginia,62,Health care & social assistance,304033
Virginia,71,"Arts, entertainment, & recreation",40495
Virginia,72,Accommodation & foodservices,246896
Virginia,81,Other services (except public administration),152708
Virginia,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",27546
Virginia,99,Unclassified,3108
Washington,--,Total,2267485
Washington,11,"Agriculture, forestry, fishing, & hunting",16264
Washington,21,Mining,3081
Washington,22,Utilities,6237
Washington,23,Construction,157404
Washington,31-33,Manufacturing,315102
Washington,42,Wholesale trade,125131
Washington,44-45,Retail Trade,313402
Washington,48-49,Transportation & Warehousing,81610
Washington,51,Information,88817
Washington,52,Finance & insurance,99020
Washington,53,Real estate & rental & leasing,49573
Washington,54,"Professional, scientific, & technical services",136540
Washington,55,Management of companies & enterprises,47774
Washington,56,Administrative & support & waste management & remediation serv,131871
Washington,61,Educational services,39140
Washington,62,Health care & social assistance,281661
Washington,71,"Arts, entertainment, & recreation",44656
Washington,72,Accommodation & foodservices,201736
Washington,81,Other services (except public administration),107775
Washington,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",17074
Washington,99,Unclassified,3617
West Virginia,--,Total,558171
West Virginia,11,"Agriculture, forestry, fishing, & hunting",1459
West Virginia,21,Mining,18505
West Virginia,22,Utilities,7943
West Virginia,23,Construction,29445
West Virginia,31-33,Manufacturing,74209
West Virginia,42,Wholesale trade,22473
West Virginia,44-45,Retail Trade,91886
West Virginia,48-49,Transportation & Warehousing,14415
West Virginia,51,Information,13224
West Virginia,52,Finance & insurance,22235
West Virginia,53,Real estate & rental & leasing,6489
West Virginia,54,"Professional, scientific, & technical services",20135
West Virginia,55,Management of companies & enterprises,5140
West Virginia,56,Administrative & support & waste management & remediation serv,26019
West Virginia,61,Educational services,9389
West Virginia,62,Health care & social assistance,102035
West Virginia,71,"Arts, entertainment, & recreation",8303
West Virginia,72,Accommodation & foodservices,52550
West Virginia,81,Other services (except public administration),27262
West Virginia,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",4546
West Virginia,99,Unclassified,509
Wisconsin,--,Total,2414834
Wisconsin,11,"Agriculture, forestry, fishing, & hunting",2681
Wisconsin,21,Mining,2685
Wisconsin,22,Utilities,14192
Wisconsin,23,Construction,123412
Wisconsin,31-33,Manufacturing,572060
Wisconsin,42,Wholesale trade,119177
Wisconsin,44-45,Retail Trade,322117
Wisconsin,48-49,Transportation & Warehousing,78742
Wisconsin,51,Information,51760
Wisconsin,52,Finance & insurance,129115
Wisconsin,53,Real estate & rental & leasing,26235
Wisconsin,54,"Professional, scientific, & technical services",89025
Wisconsin,55,Management of companies & enterprises,52727
Wisconsin,56,Administrative & support & waste management & remediation serv,123292
Wisconsin,61,Educational services,43883
Wisconsin,62,Health care & social assistance,304120
Wisconsin,71,"Arts, entertainment, & recreation",32256
Wisconsin,72,Accommodation & foodservices,197751
Wisconsin,81,Other services (except public administration),111928
Wisconsin,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",15544
Wisconsin,99,Unclassified,2132
Wyoming,--,Total,174614
Wyoming,11,"Agriculture, forestry, fishing, & hunting",256
Wyoming,21,Mining,16239
Wyoming,22,Utilities,2612
Wyoming,23,Construction,14930
Wyoming,31-33,Manufacturing,9687
Wyoming,42,Wholesale trade,6574
Wyoming,44-45,Retail Trade,28285
Wyoming,48-49,Transportation & Warehousing,5343
Wyoming,51,Information,3716
Wyoming,52,Finance & insurance,7122
Wyoming,53,Real estate & rental & leasing,2754
Wyoming,54,"Professional, scientific, & technical services",6313
Wyoming,55,Management of companies & enterprises,1356
Wyoming,56,Administrative & support & waste management & remediation serv,5735
Wyoming,61,Educational services,1315
Wyoming,62,Health care & social assistance,25398
Wyoming,71,"Arts, entertainment, & recreation",3370
Wyoming,72,Accommodation & foodservices,24242
Wyoming,81,Other services (except public administration),8199
Wyoming,95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",801
Wyoming,99,Unclassified,367
