State,NAICS Code,NAICS Description,Total Employment
Nebraska,21,"Mining, Quarrying, and Oil and Gas Extraction",1171.0
Nebraska,22,Utilities,957.0
Nebraska,23,Construction,44765.0
Nebraska,31-33,Manufacturing,93149.0
Nebraska,42,Wholesale Trade,42341.0
Nebraska,44-45,Retail Trade,112829.0
Nebraska,48-49,Transportation and Warehousing,29602.0
Nebraska,51,Information,20980.0
Nebraska,52,Finance and Insurance,62428.0
Nebraska,53,Real Estate and Rental and Leasing,10778.0
Nebraska,54,"Professional, Scientific, and Technical Services",98940.0
Nebraska,55,Management of Companies and Enterprises,20409.0
Nebraska,56,Administrative and Support and Waste Management and Remediation Services,60906.0
Nebraska,61,Educational Services,18838.0
Nebraska,62,Health Care and Social Assistance,125501.0
Nebraska,71,"Arts, Entertainment, and Recreation",14166.0
Nebraska,72,Accommodation and Food Services,74336.0
Nebraska,81,Other Services (except Public Administration),36823.0
Nebraska,99,Industries not classified,145.0
Nevada,--,Total,1129965.0
Nevada,11,"Agriculture, Forestry, Fishing and Hunting",131.0
Nevada,21,"Mining, Quarrying, and Oil and Gas Extraction",12994.0
Nevada,22,Utilities,4656.0
Nevada,23,Construction,65511.0
Nevada,31-33,Manufacturing,42374.0
Nevada,42,Wholesale Trade,34681.0
Nevada,44-45,Retail Trade,147131.0
Nevada,48-49,Transportation and Warehousing,51562.0
Nevada,51,Information,16658.0
Nevada,52,Finance and Insurance,34818.0
Nevada,53,Real Estate and Rental and Leasing,28833.0
Nevada,54,"Professional, Scientific, and Technical Services",58330.0
Nevada,55,Management of Companies and Enterprises,17538.0
Nevada,56,Administrative and Support and Waste Management and Remediation Services,111715.0
Nevada,61,Educational Services,11214.0
Nevada,62,Health Care and Social Assistance,112938.0
Nevada,71,"Arts, Entertainment, and Recreation",28384.0
Nevada,72,Accommodation and Food Services,318033.0
Nevada,81,Other Services (except Public Administration),32291.0
Nevada,99,Industries not classified,173.0
New Hampshire,--,Total,576424.0
New Hampshire,11,"Agriculture, Forestry, Fishing and Hunting",622.0
New Hampshire,21,"Mining, Quarrying, and Oil and Gas Extraction",229.0
New Hampshire,22,Utilities,3004.0
New Hampshire,23,Construction,24356.0
New Hampshire,31-33,Manufacturing,67441.0
New Hampshire,42,Wholesale Trade,24583.0
New Hampshire,44-45,Retail Trade,98903.0
New Hampshire,48-49,Transportation and Warehousing,12825.0
New Hampshire,51,Information,13880.0
New Hampshire,52,Finance and Insurance,27592.0
New Hampshire,53,Real Estate and Rental and Leasing,7176.0
New Hampshire,54,"Professional, Scientific, and Technical Services",30511.0
New Hampshire,55,Management of Companies and Enterprises,9196.0
New Hampshire,56,Administrative and Support and Waste Management and Remediation Services,50788.0
New Hampshire,61,Educational Services,24782.0
New Hampshire,62,Health Care and Social Assistance,90039.0
New Hampshire,71,"Arts, Entertainment, and Recreation",12339.0
New Hampshire,72,Accommodation and Food Services,55685.0
New Hampshire,81,Other Services (except Public Administration),22369.0
New Hampshire,99,Industries not classified,104.0
New Jersey,--,Total,3558619.0
New Jersey,11,"Agriculture, Forestry, Fishing and Hunting",900.0
New Jersey,21,"Mining, Quarrying, and Oil and Gas Extraction",1246.0
New Jersey,22,Utilities,19746.0
New Jersey,23,Construction,146153.0
New Jersey,31-33,Manufacturing,218549.0
New Jersey,42,Wholesale Trade,255379.0
New Jersey,44-45,Retail Trade,460856.0
New Jersey,48-49,Transportation and Warehousing,165343.0
New Jersey,51,Information,87708.0
New Jersey,52,Finance and Insurance,192320.0
New Jersey,53,Real Estate and Rental and Leasing,56523.0
New Jersey,54,"Professional, Scientific, and Technical Services",321642.0
New Jersey,55,Management of Companies and Enterprises,126898.0
New Jersey,56,Administrative and Support and Waste Management and Remediation Services,316537.0
New Jersey,61,Educational Services,110934.0
New Jersey,62,Health Care and Social Assistance,568289.0
New Jersey,71,"Arts, Entertainment, and Recreation",60001.0
New Jersey,72,Accommodation and Food Services,296362.0
New Jersey,81,Other Services (except Public Administration),152771.0
New Jersey,99,Industries not classified,462.0
New Mexico,--,Total,626284.0
New Mexico,11,"Agriculture, Forestry, Fishing and Hunting",421.0
New Mexico,21,"Mining, Quarrying, and Oil and Gas Extraction",23641.0
New Mexico,22,Utilities,4611.0
New Mexico,23,Construction,38310.0
New Mexico,31-33,Manufacturing,26145.0
New Mexico,42,Wholesale Trade,21283.0
New Mexico,44-45,Retail Trade,96659.0
New Mexico,48-49,Transportation and Warehousing,18516.0
New Mexico,51,Information,11413.0
New Mexico,52,Finance and Insurance,22777.0
New Mexico,53,Real Estate and Rental and Leasing,10283.0
New Mexico,54,"Professional, Scientific, and Technical Services",0.0
New Mexico,55,Management of Companies and Enterprises,6755.0
New Mexico,56,Administrative and Support and Waste Management and Remediation Services,32280.0
New Mexico,61,Educational Services,8993.0
New Mexico,62,Health Care and Social Assistance,119731.0
New Mexico,71,"Arts, Entertainment, and Recreation",12871.0
New Mexico,72,Accommodation and Food Services,86494.0
New Mexico,81,Other Services (except Public Administration),26292.0
New Mexico,99,Industries not classified,78.0
New York,--,Total,7998994.0
New York,11,"Agriculture, Forestry, Fishing and Hunting",2884.0
New York,21,"Mining, Quarrying, and Oil and Gas Extraction",4004.0
New York,22,Utilities,41193.0
New York,23,Construction,332748.0
New York,31-33,Manufacturing,422940.0
New York,42,Wholesale Trade,370892.0
New York,44-45,Retail Trade,937328.0
New York,48-49,Transportation and Warehousing,238524.0
New York,51,Information,283737.0
New York,52,Finance and Insurance,532836.0
New York,53,Real Estate and Rental and Leasing,175898.0
New York,54,"Professional, Scientific, and Technical Services",643955.0
New York,55,Management of Companies and Enterprises,187954.0
New York,56,Administrative and Support and Waste Management and Remediation Services,581106.0
New York,61,Educational Services,427145.0
New York,62,Health Care and Social Assistance,1498808.0
New York,71,"Arts, Entertainment, and Recreation",176145.0
New York,72,Accommodation and Food Services,760701.0
New York,81,Other Services (except Public Administration),378667.0
New York,99,Industries not classified,1529.0
North Carolina,--,Total,3670284.0
North Carolina,11,"Agriculture, Forestry, Fishing and Hunting",4710.0
North Carolina,21,"Mining, Quarrying, and Oil and Gas Extraction",2738.0
North Carolina,22,Utilities,19598.0
North Carolina,23,Construction,175757.0
North Carolina,31-33,Manufacturing,423987.0
North Carolina,42,Wholesale Trade,179558.0
North Carolina,44-45,Retail Trade,481681.0
North Carolina,48-49,Transportation and Warehousing,119570.0
North Carolina,51,Information,79884.0
North Carolina,52,Finance and Insurance,177411.0
North Carolina,53,Real Estate and Rental and Leasing,49709.0
North Carolina,54,"Professional, Scientific, and Technical Services",211232.0
North Carolina,55,Management of Companies and Enterprises,95942.0
North Carolina,56,Administrative and Support and Waste Management and Remediation Services,374491.0
North Carolina,61,Educational Services,98681.0
North Carolina,62,Health Care and Social Assistance,568180.0
North Carolina,71,"Arts, Entertainment, and Recreation",62066.0
North Carolina,72,Accommodation and Food Services,393180.0
North Carolina,81,Other Services (except Public Administration),151208.0
North Carolina,99,Industries not classified,701.0
North Dakota,--,Total,365893.0
North Dakota,11,"Agriculture, Forestry, Fishing and Hunting",451.0
North Dakota,21,"Mining, Quarrying, and Oil and Gas Extraction",25054.0
North Dakota,22,Utilities,3598.0
North Dakota,23,Construction,25725.0
North Dakota,31-33,Manufacturing,25361.0
North Dakota,42,Wholesale Trade,23980.0
North Dakota,44-45,Retail Trade,52005.0
North Dakota,48-49,Transportation and Warehousing,19664.0
North Dakota,51,Information,6798.0
North Dakota,52,Finance and Insurance,18128.0
North Dakota,53,Real Estate and Rental and Leasing,6028.0
North Dakota,54,"Professional, Scientific, and Technical Services",16113.0
North Dakota,55,Management of Companies and Enterprises,4697.0
North Dakota,56,Administrative and Support and Waste Management and Remediation Services,14826.0
North Dakota,61,Educational Services,4817.0
North Dakota,62,Health Care and Social Assistance,59272.0
North Dakota,71,"Arts, Entertainment, and Recreation",5463.0
North Dakota,72,Accommodation and Food Services,39787.0
North Dakota,81,Other Services (except Public Administration),14048.0
North Dakota,99,Industries not classified,78.0
Ohio,--,Total,4719985.0
Ohio,11,"Agriculture, Forestry, Fishing and Hunting",1204.0
Ohio,21,"Mining, Quarrying, and Oil and Gas Extraction",12932.0
Ohio,22,Utilities,23839.0
Ohio,23,Construction,179883.0
Ohio,31-33,Manufacturing,663884.0
Ohio,42,Wholesale Trade,235573.0
Ohio,44-45,Retail Trade,565140.0
Ohio,48-49,Transportation and Warehousing,171286.0
Ohio,51,Information,84415.0
Ohio,52,Finance and Insurance,241764.0
Ohio,53,Real Estate and Rental and Leasing,65324.0
Ohio,54,"Professional, Scientific, and Technical Services",250042.0
Ohio,55,Management of Companies and Enterprises,150099.0
Ohio,56,Administrative and Support and Waste Management and Remediation Services,397326.0
Ohio,61,Educational Services,120934.0
Ohio,62,Health Care and Social Assistance,824772.0
Ohio,71,"Arts, Entertainment, and Recreation",67047.0
Ohio,72,Accommodation and Food Services,461895.0
Ohio,81,Other Services (except Public Administration),202085.0
Ohio,99,Industries not classified,541.0
Oklahoma,--,Total,1370988.0
Oklahoma,11,"Agriculture, Forestry, Fishing and Hunting",741.0
Oklahoma,21,"Mining, Quarrying, and Oil and Gas Extraction",55629.0
Oklahoma,22,Utilities,8540.0
Oklahoma,23,Construction,71747.0
Oklahoma,31-33,Manufacturing,140997.0
Oklahoma,42,Wholesale Trade,60627.0
Oklahoma,44-45,Retail Trade,183726.0
Oklahoma,48-49,Transportation and Warehousing,49395.0
Oklahoma,51,Information,29302.0
Oklahoma,52,Finance and Insurance,58894.0
Oklahoma,53,Real Estate and Rental and Leasing,23353.0
Oklahoma,54,"Professional, Scientific, and Technical Services",70888.0
Oklahoma,55,Management of Companies and Enterprises,37708.0
Oklahoma,56,Administrative and Support and Waste Management and Remediation Services,103724.0
Oklahoma,61,Educational Services,21451.0
Oklahoma,62,Health Care and Social Assistance,214372.0
Oklahoma,71,"Arts, Entertainment, and Recreation",28494.0
Oklahoma,72,Accommodation and Food Services,148676.0
Oklahoma,81,Other Services (except Public Administration),62533.0
Oklahoma,99,Industries not classified,191.0
Oregon,--,Total,1498727.0
Oregon,11,"Agriculture, Forestry, Fishing and Hunting",12143.0
Oregon,21,"Mining, Quarrying, and Oil and Gas Extraction",1360.0
Oregon,22,Utilities,7987.0
Oregon,23,Construction,79992.0
Oregon,31-33,Manufacturing,159648.0
Oregon,42,Wholesale Trade,82223.0
Oregon,44-45,Retail Trade,202996.0
Oregon,48-49,Transportation and Warehousing,56730.0
Oregon,51,Information,36436.0
Oregon,52,Finance and Insurance,59584.0
Oregon,53,Real Estate and Rental and Leasing,27910.0
Oregon,54,"Professional, Scientific, and Technical Services",90894.0
Oregon,55,Management of Companies and Enterprises,45943.0
Oregon,56,Administrative and Support and Waste Management and Remediation Services,98828.0
Oregon,61,Educational Services,38167.0
Oregon,62,Health Care and Social Assistance,234608.0
Oregon,71,"Arts, Entertainment, and Recreation",26256.0
Oregon,72,Accommodation and Food Services,170380.0
Oregon,81,Other Services (except Public Administration),66204.0
Oregon,99,Industries not classified,438.0
Pennsylvania,--,Total,5306896.0
Pennsylvania,11,"Agriculture, Forestry, Fishing and Hunting",2498.0
Pennsylvania,21,"Mining, Quarrying, and Oil and Gas Extraction",32551.0
Pennsylvania,22,Utilities,28757.0
Pennsylvania,23,Construction,230019.0
Pennsylvania,31-33,Manufacturing,551797.0
Pennsylvania,42,Wholesale Trade,249011.0
Pennsylvania,44-45,Retail Trade,664898.0
Pennsylvania,48-49,Transportation and Warehousing,218687.0
Pennsylvania,51,Information,113699.0
Pennsylvania,52,Finance and Insurance,266704.0
Pennsylvania,53,Real Estate and Rental and Leasing,65244.0
Pennsylvania,54,"Professional, Scientific, and Technical Services",323826.0
Pennsylvania,55,Management of Companies and Enterprises,171739.0
Pennsylvania,56,Administrative and Support and Waste Management and Remediation Services,332164.0
Pennsylvania,61,Educational Services,263477.0
Pennsylvania,62,Health Care and Social Assistance,985243.0
Pennsylvania,71,"Arts, Entertainment, and Recreation",105267.0
Pennsylvania,72,Accommodation and Food Services,457860.0
Pennsylvania,81,Other Services (except Public Administration),242714.0
Pennsylvania,99,Industries not classified,741.0
Rhode Island,--,Total,425748.0
Rhode Island,11,"Agriculture, Forestry, Fishing and Hunting",138.0
Rhode Island,21,"Mining, Quarrying, and Oil and Gas Extraction",164.0
Rhode Island,22,Utilities,1056.0
Rhode Island,23,Construction,16470.0
Rhode Island,31-33,Manufacturing,39160.0
Rhode Island,42,Wholesale Trade,21006.0
Rhode Island,44-45,Retail Trade,49837.0
Rhode Island,48-49,Transportation and Warehousing,10524.0
Rhode Island,51,Information,6733.0
Rhode Island,52,Finance and Insurance,25582.0
Rhode Island,53,Real Estate and Rental and Leasing,5391.0
Rhode Island,54,"Professional, Scientific, and Technical Services",22850.0
Rhode Island,55,Management of Companies and Enterprises,11535.0
Rhode Island,56,Administrative and Support and Waste Management and Remediation Services,24082.0
Rhode Island,61,Educational Services,29710.0
Rhode Island,62,Health Care and Social Assistance,86655.0
Rhode Island,71,"Arts, Entertainment, and Recreation",10615.0
Rhode Island,72,Accommodation and Food Services,47105.0
Rhode Island,81,Other Services (except Public Administration),17063.0
Rhode Island,99,Industries not classified,72.0
South Carolina,--,Total,1662251.0
South Carolina,11,"Agriculture, Forestry, Fishing and Hunting",3900.0
South Carolina,21,"Mining, Quarrying, and Oil and Gas Extraction",993.0
South Carolina,22,Utilities,11836.0
South Carolina,23,Construction,75682.0
South Carolina,31-33,Manufacturing,224665.0
South Carolina,42,Wholesale Trade,73764.0
South Carolina,44-45,Retail Trade,236944.0
South Carolina,48-49,Transportation and Warehousing,57916.0
South Carolina,51,Information,33880.0
South Carolina,52,Finance and Insurance,67755.0
South Carolina,53,Real Estate and Rental and Leasing,24990.0
South Carolina,54,"Professional, Scientific, and Technical Services",82841.0
South Carolina,55,Management of Companies and Enterprises,24483.0
South Carolina,56,Administrative and Support and Waste Management and Remediation Services,172442.0
South Carolina,61,Educational Services,32229.0
South Carolina,62,Health Care and Social Assistance,224365.0
South Carolina,71,"Arts, Entertainment, and Recreation",26284.0
South Carolina,72,Accommodation and Food Services,207690.0
South Carolina,81,Other Services (except Public Administration),79254.0
South Carolina,99,Industries not classified,338.0
South Dakota,--,Total,353540.0
South Dakota,11,"Agriculture, Forestry, Fishing and Hunting",378.0
South Dakota,21,"Mining, Quarrying, and Oil and Gas Extraction",1183.0
South Dakota,22,Utilities,2242.0
South Dakota,23,Construction,19464.0
South Dakota,31-33,Manufacturing,45363.0
South Dakota,42,Wholesale Trade,19019.0
South Dakota,44-45,Retail Trade,53311.0
South Dakota,48-49,Transportation and Warehousing,10861.0
South Dakota,51,Information,6877.0
South Dakota,52,Finance and Insurance,25870.0
South Dakota,53,Real Estate and Rental and Leasing,3978.0
South Dakota,54,"Professional, Scientific, and Technical Services",12019.0
South Dakota,55,Management of Companies and Enterprises,6913.0
South Dakota,56,Administrative and Support and Waste Management and Remediation Services,10579.0
South Dakota,61,Educational Services,8029.0
South Dakota,62,Health Care and Social Assistance,65468.0
South Dakota,71,"Arts, Entertainment, and Recreation",6289.0
South Dakota,72,Accommodation and Food Services,40971.0
South Dakota,81,Other Services (except Public Administration),14668.0
South Dakota,99,Industries not classified,58.0
Tennessee,--,Total,2507205.0
Tennessee,11,"Agriculture, Forestry, Fishing and Hunting",2019.0
Tennessee,21,"Mining, Quarrying, and Oil and Gas Extraction",3139.0
Tennessee,22,Utilities,3232.0
Tennessee,23,Construction,102872.0
Tennessee,31-33,Manufacturing,315835.0
Tennessee,42,Wholesale Trade,114367.0
Tennessee,44-45,Retail Trade,317075.0
Tennessee,48-49,Transportation and Warehousing,135090.0
Tennessee,51,Information,48149.0
Tennessee,52,Finance and Insurance,117783.0
Tennessee,53,Real Estate and Rental and Leasing,33265.0
Tennessee,54,"Professional, Scientific, and Technical Services",113402.0
Tennessee,55,Management of Companies and Enterprises,86498.0
Tennessee,56,Administrative and Support and Waste Management and Remediation Services,244525.0
Tennessee,61,Educational Services,58750.0
Tennessee,62,Health Care and Social Assistance,400693.0
Tennessee,71,"Arts, Entertainment, and Recreation",33702.0
Tennessee,72,Accommodation and Food Services,267581.0
Tennessee,81,Other Services (except Public Administration),108829.0
Tennessee,99,Industries not classified,399.0
Texas,--,Total,10239710.0
Texas,11,"Agriculture, Forestry, Fishing and Hunting",7674.0
Texas,21,"Mining, Quarrying, and Oil and Gas Extraction",255258.0
Texas,22,Utilities,53906.0
Texas,23,Construction,659179.0
Texas,31-33,Manufacturing,811053.0
Texas,42,Wholesale Trade,523740.0
Texas,44-45,Retail Trade,1279651.0
Texas,48-49,Transportation and Warehousing,432156.0
Texas,51,Information,238809.0
Texas,52,Finance and Insurance,508715.0
Texas,53,Real Estate and Rental and Leasing,190674.0
Texas,54,"Professional, Scientific, and Technical Services",684780.0
Texas,55,Management of Companies and Enterprises,326955.0
Texas,56,Administrative and Support and Waste Management and Remediation Services,950248.0
Texas,61,Educational Services,183617.0
Texas,62,Health Care and Social Assistance,1449547.0
Texas,71,"Arts, Entertainment, and Recreation",133714.0
Texas,72,Accommodation and Food Services,1110892.0
Texas,81,Other Services (except Public Administration),437504.0
Texas,99,Industries not classified,1638.0
Utah,--,Total,1203954.0
Utah,11,"Agriculture, Forestry, Fishing and Hunting",502.0
Utah,21,"Mining, Quarrying, and Oil and Gas Extraction",10441.0
Utah,22,Utilities,4322.0
Utah,23,Construction,72958.0
Utah,31-33,Manufacturing,118196.0
Utah,42,Wholesale Trade,55320.0
Utah,44-45,Retail Trade,150671.0
Utah,48-49,Transportation and Warehousing,58453.0
Utah,51,Information,44211.0
Utah,52,Finance and Insurance,62207.0
Utah,53,Real Estate and Rental and Leasing,21404.0
Utah,54,"Professional, Scientific, and Technical Services",93945.0
Utah,55,Management of Companies and Enterprises,23922.0
Utah,56,Administrative and Support and Waste Management and Remediation Services,125719.0
Utah,61,Educational Services,46306.0
Utah,62,Health Care and Social Assistance,133442.0
Utah,71,"Arts, Entertainment, and Recreation",21402.0
Utah,72,Accommodation and Food Services,111570.0
Utah,81,Other Services (except Public Administration),48847.0
Utah,99,Industries not classified,116.0
Vermont,--,Total,266363.0
Vermont,11,"Agriculture, Forestry, Fishing and Hunting",506.0
Vermont,21,"Mining, Quarrying, and Oil and Gas Extraction",467.0
Vermont,22,Utilities,1943.0
Vermont,23,Construction,13911.0
Vermont,31-33,Manufacturing,29786.0
Vermont,42,Wholesale Trade,11605.0
Vermont,44-45,Retail Trade,40006.0
Vermont,48-49,Transportation and Warehousing,5744.0
Vermont,51,Information,6839.0
Vermont,52,Finance and Insurance,9103.0
Vermont,53,Real Estate and Rental and Leasing,3401.0
Vermont,54,"Professional, Scientific, and Technical Services",18840.0
Vermont,55,Management of Companies and Enterprises,2825.0
Vermont,56,Administrative and Support and Waste Management and Remediation Services,7877.0
Vermont,61,Educational Services,15899.0
Vermont,62,Health Care and Social Assistance,48095.0
Vermont,71,"Arts, Entertainment, and Recreation",7165.0
Vermont,72,Accommodation and Food Services,32985.0
Vermont,81,Other Services (except Public Administration),9310.0
Vermont,99,Industries not classified,56.0
Virginia,--,Total,3198718.0
Virginia,11,"Agriculture, Forestry, Fishing and Hunting",4169.0
Virginia,21,"Mining, Quarrying, and Oil and Gas Extraction",8583.0
Virginia,22,Utilities,14470.0
Virginia,23,Construction,172653.0
Virginia,31-33,Manufacturing,236645.0
Virginia,42,Wholesale Trade,103178.0
Virginia,44-45,Retail Trade,423864.0
Virginia,48-49,Transportation and Warehousing,102124.0
Virginia,51,Information,94665.0
Virginia,52,Finance and Insurance,157892.0
Virginia,53,Real Estate and Rental and Leasing,53455.0
Virginia,54,"Professional, Scientific, and Technical Services",437548.0
Virginia,55,Management of Companies and Enterprises,67733.0
Virginia,56,Administrative and Support and Waste Management and Remediation Services,245379.0
Virginia,61,Educational Services,79198.0
Virginia,62,Health Care and Social Assistance,435558.0
Virginia,71,"Arts, Entertainment, and Recreation",58065.0
Virginia,72,Accommodation and Food Services,340122.0
Virginia,81,Other Services (except Public Administration),162852.0
Virginia,99,Industries not classified,565.0
Washington,--,Total,2602408.0
Washington,11,"Agriculture, Forestry, Fishing and Hunting",13954.0
Washington,21,"Mining, Quarrying, and Oil and Gas Extraction",2584.0
Washington,22,Utilities,8815.0
Washington,23,Construction,164222.0
Washington,31-33,Manufacturing,262314.0
Washington,42,Wholesale Trade,130798.0
Washington,44-45,Retail Trade,330705.0
Washington,48-49,Transportation and Warehousing,97081.0
Washington,51,Information,127377.0
Washington,52,Finance and Insurance,96389.0
Washington,53,Real Estate and Rental and Leasing,46038.0
Washington,54,"Professional, Scientific, and Technical Services",193065.0
Washington,55,Management of Companies and Enterprises,87296.0
Washington,56,Administrative and Support and Waste Management and Remediation Services,151766.0
Washington,61,Educational Services,55107.0
Washington,62,Health Care and Social Assistance,392857.0
Washington,71,"Arts, Entertainment, and Recreation",59908.0
Washington,72,Accommodation and Food Services,268482.0
Washington,81,Other Services (except Public Administration),112917.0
Washington,99,Industries not classified,733.0
West Virginia,--,Total,565435.0
West Virginia,11,"Agriculture, Forestry, Fishing and Hunting",934.0
West Virginia,21,"Mining, Quarrying, and Oil and Gas Extraction",25252.0
West Virginia,22,Utilities,6394.0
West Virginia,23,Construction,24183.0
West Virginia,31-33,Manufacturing,48347.0
West Virginia,42,Wholesale Trade,22128.0
West Virginia,44-45,Retail Trade,85720.0
West Virginia,48-49,Transportation and Warehousing,14144.0
West Virginia,51,Information,10517.0
West Virginia,52,Finance and Insurance,17458.0
West Virginia,53,Real Estate and Rental and Leasing,5894.0
West Virginia,54,"Professional, Scientific, and Technical Services",26802.0
West Virginia,55,Management of Companies and Enterprises,5482.0
West Virginia,56,Administrative and Support and Waste Management and Remediation Services,32234.0
West Virginia,61,Educational Services,10010.0
West Virginia,62,Health Care and Social Assistance,130862.0
West Virginia,71,"Arts, Entertainment, and Recreation",7406.0
West Virginia,72,Accommodation and Food Services,67254.0
West Virginia,81,Other Services (except Public Administration),24306.0
West Virginia,99,Industries not classified,108.0
Wisconsin,--,Total,2503532.0
Wisconsin,11,"Agriculture, Forestry, Fishing and Hunting",3179.0
Wisconsin,21,"Mining, Quarrying, and Oil and Gas Extraction",3149.0
Wisconsin,22,Utilities,13914.0
Wisconsin,23,Construction,101661.0
Wisconsin,31-33,Manufacturing,450924.0
Wisconsin,42,Wholesale Trade,117053.0
Wisconsin,44-45,Retail Trade,309366.0
Wisconsin,48-49,Transportation and Warehousing,101754.0
Wisconsin,51,Information,56824.0
Wisconsin,52,Finance and Insurance,137219.0
Wisconsin,53,Real Estate and Rental and Leasing,25150.0
Wisconsin,54,"Professional, Scientific, and Technical Services",107911.0
Wisconsin,55,Management of Companies and Enterprises,83803.0
Wisconsin,56,Administrative and Support and Waste Management and Remediation Services,158083.0
Wisconsin,61,Educational Services,55556.0
Wisconsin,62,Health Care and Social Assistance,394420.0
Wisconsin,71,"Arts, Entertainment, and Recreation",42824.0
Wisconsin,72,Accommodation and Food Services,233532.0
Wisconsin,81,Other Services (except Public Administration),106860.0
Wisconsin,99,Industries not classified,350.0
Wyoming,--,Total,219881.0
Wyoming,11,"Agriculture, Forestry, Fishing and Hunting",235.0
Wyoming,21,"Mining, Quarrying, and Oil and Gas Extraction",24594.0
Wyoming,22,Utilities,2679.0
Wyoming,23,Construction,20246.0
Wyoming,31-33,Manufacturing,9904.0
Wyoming,42,Wholesale Trade,8586.0
Wyoming,44-45,Retail Trade,32372.0
Wyoming,48-49,Transportation and Warehousing,11147.0
Wyoming,51,Information,4024.0
Wyoming,52,Finance and Insurance,6677.0
Wyoming,53,Real Estate and Rental and Leasing,4857.0
Wyoming,54,"Professional, Scientific, and Technical Services",10113.0
Wyoming,55,Management of Companies and Enterprises,1074.0
Wyoming,56,Administrative and Support and Waste Management and Remediation Services,6506.0
Wyoming,61,Educational Services,2115.0
Wyoming,62,Health Care and Social Assistance,32521.0
Wyoming,71,"Arts, Entertainment, and Recreation",4483.0
Wyoming,72,Accommodation and Food Services,29305.0
Wyoming,81,Other Services (except Public Administration),8326.0
Wyoming,99,Industries not classified,117.0
