FIPS Code,MSA Description,NAICS Code,NAICS Description,Total Employment
1900.0,"Cumberland, MD--WV",71,"Arts, entertainment, & recreation",[e]
1900.0,"Cumberland, MD--WV",72,Accommodation & foodservices,3208
1900.0,"Cumberland, MD--WV",81,Other services (except public administration),1786
1900.0,"Cumberland, MD--WV",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[a]
1900.0,"Cumberland, MD--WV",99,Unclassified,38
1920.0,"Dallas, TX",--,Total,1865315
1920.0,"Dallas, TX",11,"Agriculture, forestry, fishing, & hunting",454
1920.0,"Dallas, TX",21,Mining,6378
1920.0,"Dallas, TX",22,Utilities,7142
1920.0,"Dallas, TX",23,Construction,102258
1920.0,"Dallas, TX",31-33,Manufacturing,220133
1920.0,"Dallas, TX",42,Wholesale trade,134169
1920.0,"Dallas, TX",44-45,Retail Trade,190345
1920.0,"Dallas, TX",48-49,Transportation & Warehousing,90220
1920.0,"Dallas, TX",51,Information,93817
1920.0,"Dallas, TX",52,Finance & insurance,114350
1920.0,"Dallas, TX",53,Real estate & rental & leasing,39310
1920.0,"Dallas, TX",54,"Professional, scientific, & technical services",129789
1920.0,"Dallas, TX",55,Management of companies & enterprises,90041
1920.0,"Dallas, TX",56,Administrative & support & waste management & remediation serv,219755
1920.0,"Dallas, TX",61,Educational services,21171
1920.0,"Dallas, TX",62,Health care & social assistance,145647
1920.0,"Dallas, TX",71,"Arts, entertainment, & recreation",16216
1920.0,"Dallas, TX",72,Accommodation & foodservices,146701
1920.0,"Dallas, TX",81,Other services (except public administration),74842
1920.0,"Dallas, TX",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",20927
1920.0,"Dallas, TX",99,Unclassified,1650
1930.0,"Danbury, CT",--,Total,87725
1930.0,"Danbury, CT",11,"Agriculture, forestry, fishing, & hunting",[b]
1930.0,"Danbury, CT",21,Mining,[b]
1930.0,"Danbury, CT",22,Utilities,[c]
1930.0,"Danbury, CT",23,Construction,4293
1930.0,"Danbury, CT",31-33,Manufacturing,13231
1930.0,"Danbury, CT",42,Wholesale trade,3200
1930.0,"Danbury, CT",44-45,Retail Trade,15318
1930.0,"Danbury, CT",48-49,Transportation & Warehousing,1480
1930.0,"Danbury, CT",51,Information,3073
1930.0,"Danbury, CT",52,Finance & insurance,3588
1930.0,"Danbury, CT",53,Real estate & rental & leasing,1184
1930.0,"Danbury, CT",54,"Professional, scientific, & technical services",8030
1930.0,"Danbury, CT",55,Management of companies & enterprises,4024
1930.0,"Danbury, CT",56,Administrative & support & waste management & remediation serv,6409
1930.0,"Danbury, CT",61,Educational services,[g]
1930.0,"Danbury, CT",62,Health care & social assistance,[j]
1930.0,"Danbury, CT",71,"Arts, entertainment, & recreation",[g]
1930.0,"Danbury, CT",72,Accommodation & foodservices,6469
1930.0,"Danbury, CT",81,Other services (except public administration),3246
1930.0,"Danbury, CT",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[f]
1930.0,"Danbury, CT",99,Unclassified,[b]
1950.0,"Danville, VA",--,Total,38976
1950.0,"Danville, VA",11,"Agriculture, forestry, fishing, & hunting",[b]
1950.0,"Danville, VA",21,Mining,[a]
1950.0,"Danville, VA",22,Utilities,[b]
1950.0,"Danville, VA",23,Construction,2144
1950.0,"Danville, VA",31-33,Manufacturing,14016
1950.0,"Danville, VA",42,Wholesale trade,1046
1950.0,"Danville, VA",44-45,Retail Trade,5989
1950.0,"Danville, VA",48-49,Transportation & Warehousing,358
1950.0,"Danville, VA",51,Information,565
1950.0,"Danville, VA",52,Finance & insurance,1280
1950.0,"Danville, VA",53,Real estate & rental & leasing,344
1950.0,"Danville, VA",54,"Professional, scientific, & technical services",777
1950.0,"Danville, VA",55,Management of companies & enterprises,335
1950.0,"Danville, VA",56,Administrative & support & waste management & remediation serv,1089
1950.0,"Danville, VA",61,Educational services,779
1950.0,"Danville, VA",62,Health care & social assistance,5034
1950.0,"Danville, VA",71,"Arts, entertainment, & recreation",256
1950.0,"Danville, VA",72,Accommodation & foodservices,2848
1950.0,"Danville, VA",81,Other services (except public administration),1915
1950.0,"Danville, VA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[b]
1950.0,"Danville, VA",99,Unclassified,[b]
1960.0,"Davenport--Moline--Rock Island, IA--IL",--,Total,166060
1960.0,"Davenport--Moline--Rock Island, IA--IL",11,"Agriculture, forestry, fishing, & hunting",104
1960.0,"Davenport--Moline--Rock Island, IA--IL",21,Mining,100
1960.0,"Davenport--Moline--Rock Island, IA--IL",22,Utilities,[g]
1960.0,"Davenport--Moline--Rock Island, IA--IL",23,Construction,8690
1960.0,"Davenport--Moline--Rock Island, IA--IL",31-33,Manufacturing,27551
1960.0,"Davenport--Moline--Rock Island, IA--IL",42,Wholesale trade,9930
1960.0,"Davenport--Moline--Rock Island, IA--IL",44-45,Retail Trade,23263
1960.0,"Davenport--Moline--Rock Island, IA--IL",48-49,Transportation & Warehousing,5364
1960.0,"Davenport--Moline--Rock Island, IA--IL",51,Information,3829
1960.0,"Davenport--Moline--Rock Island, IA--IL",52,Finance & insurance,6772
1960.0,"Davenport--Moline--Rock Island, IA--IL",53,Real estate & rental & leasing,2328
1960.0,"Davenport--Moline--Rock Island, IA--IL",54,"Professional, scientific, & technical services",5805
1960.0,"Davenport--Moline--Rock Island, IA--IL",55,Management of companies & enterprises,4877
1960.0,"Davenport--Moline--Rock Island, IA--IL",56,Administrative & support & waste management & remediation serv,11379
1960.0,"Davenport--Moline--Rock Island, IA--IL",61,Educational services,[h]
1960.0,"Davenport--Moline--Rock Island, IA--IL",62,Health care & social assistance,19303
1960.0,"Davenport--Moline--Rock Island, IA--IL",71,"Arts, entertainment, & recreation",3462
1960.0,"Davenport--Moline--Rock Island, IA--IL",72,Accommodation & foodservices,17673
1960.0,"Davenport--Moline--Rock Island, IA--IL",81,Other services (except public administration),7605
1960.0,"Davenport--Moline--Rock Island, IA--IL",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[g]
1960.0,"Davenport--Moline--Rock Island, IA--IL",99,Unclassified,[c]
2000.0,"Dayton--Springfield, OH",--,Total,424339
2000.0,"Dayton--Springfield, OH",11,"Agriculture, forestry, fishing, & hunting",[b]
2000.0,"Dayton--Springfield, OH",21,Mining,[e]
2000.0,"Dayton--Springfield, OH",22,Utilities,[g]
2000.0,"Dayton--Springfield, OH",23,Construction,17869
2000.0,"Dayton--Springfield, OH",31-33,Manufacturing,87086
2000.0,"Dayton--Springfield, OH",42,Wholesale trade,18585
2000.0,"Dayton--Springfield, OH",44-45,Retail Trade,56071
2000.0,"Dayton--Springfield, OH",48-49,Transportation & Warehousing,13461
2000.0,"Dayton--Springfield, OH",51,Information,10984
2000.0,"Dayton--Springfield, OH",52,Finance & insurance,13901
2000.0,"Dayton--Springfield, OH",53,Real estate & rental & leasing,4640
2000.0,"Dayton--Springfield, OH",54,"Professional, scientific, & technical services",21477
2000.0,"Dayton--Springfield, OH",55,Management of companies & enterprises,11857
2000.0,"Dayton--Springfield, OH",56,Administrative & support & waste management & remediation serv,28984
2000.0,"Dayton--Springfield, OH",61,Educational services,13674
2000.0,"Dayton--Springfield, OH",62,Health care & social assistance,56844
2000.0,"Dayton--Springfield, OH",71,"Arts, entertainment, & recreation",4037
2000.0,"Dayton--Springfield, OH",72,Accommodation & foodservices,36789
2000.0,"Dayton--Springfield, OH",81,Other services (except public administration),22422
2000.0,"Dayton--Springfield, OH",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[h]
2000.0,"Dayton--Springfield, OH",99,Unclassified,[c]
2020.0,"Daytona Beach, FL",--,Total,141280
2020.0,"Daytona Beach, FL",11,"Agriculture, forestry, fishing, & hunting",[c]
2020.0,"Daytona Beach, FL",21,Mining,32
2020.0,"Daytona Beach, FL",22,Utilities,555
2020.0,"Daytona Beach, FL",23,Construction,8449
2020.0,"Daytona Beach, FL",31-33,Manufacturing,12289
2020.0,"Daytona Beach, FL",42,Wholesale trade,4676
2020.0,"Daytona Beach, FL",44-45,Retail Trade,25978
2020.0,"Daytona Beach, FL",48-49,Transportation & Warehousing,[g]
2020.0,"Daytona Beach, FL",51,Information,2939
2020.0,"Daytona Beach, FL",52,Finance & insurance,4595
2020.0,"Daytona Beach, FL",53,Real estate & rental & leasing,3274
2020.0,"Daytona Beach, FL",54,"Professional, scientific, & technical services",5715
2020.0,"Daytona Beach, FL",55,Management of companies & enterprises,[c]
2020.0,"Daytona Beach, FL",56,Administrative & support & waste management & remediation serv,12619
2020.0,"Daytona Beach, FL",61,Educational services,6114
2020.0,"Daytona Beach, FL",62,Health care & social assistance,21110
2020.0,"Daytona Beach, FL",71,"Arts, entertainment, & recreation",[h]
2020.0,"Daytona Beach, FL",72,Accommodation & foodservices,18722
2020.0,"Daytona Beach, FL",81,Other services (except public administration),8260
2020.0,"Daytona Beach, FL",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",277
2020.0,"Daytona Beach, FL",99,Unclassified,[c]
2030.0,"Decatur, AL",--,Total,52045
2030.0,"Decatur, AL",11,"Agriculture, forestry, fishing, & hunting",187
2030.0,"Decatur, AL",21,Mining,[b]
2030.0,"Decatur, AL",22,Utilities,[c]
2030.0,"Decatur, AL",23,Construction,4310
2030.0,"Decatur, AL",31-33,Manufacturing,16507
2030.0,"Decatur, AL",42,Wholesale trade,2527
2030.0,"Decatur, AL",44-45,Retail Trade,7039
2030.0,"Decatur, AL",48-49,Transportation & Warehousing,995
2030.0,"Decatur, AL",51,Information,545
2030.0,"Decatur, AL",52,Finance & insurance,1818
2030.0,"Decatur, AL",53,Real estate & rental & leasing,[e]
2030.0,"Decatur, AL",54,"Professional, scientific, & technical services",1134
2030.0,"Decatur, AL",55,Management of companies & enterprises,278
2030.0,"Decatur, AL",56,Administrative & support & waste management & remediation serv,3918
2030.0,"Decatur, AL",61,Educational services,118
2030.0,"Decatur, AL",62,Health care & social assistance,5265
2030.0,"Decatur, AL",71,"Arts, entertainment, & recreation",[e]
2030.0,"Decatur, AL",72,Accommodation & foodservices,3778
2030.0,"Decatur, AL",81,Other services (except public administration),2532
2030.0,"Decatur, AL",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[b]
2030.0,"Decatur, AL",99,Unclassified,[b]
2040.0,"Decatur, IL",--,Total,57135
2040.0,"Decatur, IL",11,"Agriculture, forestry, fishing, & hunting",[c]
2040.0,"Decatur, IL",21,Mining,[a]
2040.0,"Decatur, IL",22,Utilities,[g]
2040.0,"Decatur, IL",23,Construction,5718
2040.0,"Decatur, IL",31-33,Manufacturing,10895
2040.0,"Decatur, IL",42,Wholesale trade,2041
2040.0,"Decatur, IL",44-45,Retail Trade,7152
2040.0,"Decatur, IL",48-49,Transportation & Warehousing,4354
2040.0,"Decatur, IL",51,Information,829
2040.0,"Decatur, IL",52,Finance & insurance,1588
2040.0,"Decatur, IL",53,Real estate & rental & leasing,540
2040.0,"Decatur, IL",54,"Professional, scientific, & technical services",1081
2040.0,"Decatur, IL",55,Management of companies & enterprises,2249
2040.0,"Decatur, IL",56,Administrative & support & waste management & remediation serv,2795
2040.0,"Decatur, IL",61,Educational services,1838
2040.0,"Decatur, IL",62,Health care & social assistance,6796
2040.0,"Decatur, IL",71,"Arts, entertainment, & recreation",[e]
2040.0,"Decatur, IL",72,Accommodation & foodservices,4434
2040.0,"Decatur, IL",81,Other services (except public administration),2534
2040.0,"Decatur, IL",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",240
2040.0,"Decatur, IL",99,Unclassified,[b]
2080.0,"Denver, CO",--,Total,1051516
2080.0,"Denver, CO",11,"Agriculture, forestry, fishing, & hunting",235
2080.0,"Denver, CO",21,Mining,3903
2080.0,"Denver, CO",22,Utilities,3221
2080.0,"Denver, CO",23,Construction,83540
2080.0,"Denver, CO",31-33,Manufacturing,74890
2080.0,"Denver, CO",42,Wholesale trade,66351
2080.0,"Denver, CO",44-45,Retail Trade,126309
2080.0,"Denver, CO",48-49,Transportation & Warehousing,44346
2080.0,"Denver, CO",51,Information,59511
2080.0,"Denver, CO",52,Finance & insurance,69831
2080.0,"Denver, CO",53,Real estate & rental & leasing,25406
2080.0,"Denver, CO",54,"Professional, scientific, & technical services",80695
2080.0,"Denver, CO",55,Management of companies & enterprises,26331
2080.0,"Denver, CO",56,Administrative & support & waste management & remediation serv,109238
2080.0,"Denver, CO",61,Educational services,17883
2080.0,"Denver, CO",62,Health care & social assistance,99422
2080.0,"Denver, CO",71,"Arts, entertainment, & recreation",13914
2080.0,"Denver, CO",72,Accommodation & foodservices,89956
2080.0,"Denver, CO",81,Other services (except public administration),46411
2080.0,"Denver, CO",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",8944
2080.0,"Denver, CO",99,Unclassified,1179
2120.0,"Des Moines, IA",--,Total,261497
2120.0,"Des Moines, IA",11,"Agriculture, forestry, fishing, & hunting",[c]
2120.0,"Des Moines, IA",21,Mining,[c]
2120.0,"Des Moines, IA",22,Utilities,[g]
2120.0,"Des Moines, IA",23,Construction,14734
2120.0,"Des Moines, IA",31-33,Manufacturing,21596
2120.0,"Des Moines, IA",42,Wholesale trade,15405
2120.0,"Des Moines, IA",44-45,Retail Trade,33735
2120.0,"Des Moines, IA",48-49,Transportation & Warehousing,11225
2120.0,"Des Moines, IA",51,Information,10620
2120.0,"Des Moines, IA",52,Finance & insurance,40155
2120.0,"Des Moines, IA",53,Real estate & rental & leasing,[h]
2120.0,"Des Moines, IA",54,"Professional, scientific, & technical services",11449
2120.0,"Des Moines, IA",55,Management of companies & enterprises,[i]
2120.0,"Des Moines, IA",56,Administrative & support & waste management & remediation serv,16149
2120.0,"Des Moines, IA",61,Educational services,[i]
2120.0,"Des Moines, IA",62,Health care & social assistance,31203
2120.0,"Des Moines, IA",71,"Arts, entertainment, & recreation",4233
2120.0,"Des Moines, IA",72,Accommodation & foodservices,18958
2120.0,"Des Moines, IA",81,Other services (except public administration),11887
2120.0,"Des Moines, IA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",2171
2120.0,"Des Moines, IA",99,Unclassified,[c]
2160.0,"Detroit, MI",--,Total,1993582
2160.0,"Detroit, MI",11,"Agriculture, forestry, fishing, & hunting",[e]
2160.0,"Detroit, MI",21,Mining,[f]
2160.0,"Detroit, MI",22,Utilities,[j]
2160.0,"Detroit, MI",23,Construction,95256
2160.0,"Detroit, MI",31-33,Manufacturing,344220
2160.0,"Detroit, MI",42,Wholesale trade,103417
2160.0,"Detroit, MI",44-45,Retail Trade,236882
2160.0,"Detroit, MI",48-49,Transportation & Warehousing,60695
2160.0,"Detroit, MI",51,Information,53681
2160.0,"Detroit, MI",52,Finance & insurance,91148
2160.0,"Detroit, MI",53,Real estate & rental & leasing,32183
2160.0,"Detroit, MI",54,"Professional, scientific, & technical services",132011
2160.0,"Detroit, MI",55,Management of companies & enterprises,[m]
2160.0,"Detroit, MI",56,Administrative & support & waste management & remediation serv,169662
2160.0,"Detroit, MI",61,Educational services,[j]
2160.0,"Detroit, MI",62,Health care & social assistance,220086
2160.0,"Detroit, MI",71,"Arts, entertainment, & recreation",29897
2160.0,"Detroit, MI",72,Accommodation & foodservices,141611
2160.0,"Detroit, MI",81,Other services (except public administration),86817
2160.0,"Detroit, MI",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[k]
2160.0,"Detroit, MI",99,Unclassified,2019
2180.0,"Dothan, AL",--,Total,56401
2180.0,"Dothan, AL",11,"Agriculture, forestry, fishing, & hunting",[b]
2180.0,"Dothan, AL",21,Mining,[a]
2180.0,"Dothan, AL",22,Utilities,[g]
2180.0,"Dothan, AL",23,Construction,3313
2180.0,"Dothan, AL",31-33,Manufacturing,9127
2180.0,"Dothan, AL",42,Wholesale trade,2550
2180.0,"Dothan, AL",44-45,Retail Trade,9221
2180.0,"Dothan, AL",48-49,Transportation & Warehousing,3884
2180.0,"Dothan, AL",51,Information,941
2180.0,"Dothan, AL",52,Finance & insurance,1470
2180.0,"Dothan, AL",53,Real estate & rental & leasing,620
2180.0,"Dothan, AL",54,"Professional, scientific, & technical services",1356
2180.0,"Dothan, AL",55,Management of companies & enterprises,[g]
2180.0,"Dothan, AL",56,Administrative & support & waste management & remediation serv,3838
2180.0,"Dothan, AL",61,Educational services,937
2180.0,"Dothan, AL",62,Health care & social assistance,8490
2180.0,"Dothan, AL",71,"Arts, entertainment, & recreation",[e]
2180.0,"Dothan, AL",72,Accommodation & foodservices,5178
2180.0,"Dothan, AL",81,Other services (except public administration),2732
2180.0,"Dothan, AL",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[b]
2180.0,"Dothan, AL",99,Unclassified,[b]
2190.0,"Dover, DE",--,Total,44400
2190.0,"Dover, DE",11,"Agriculture, forestry, fishing, & hunting",[b]
2190.0,"Dover, DE",21,Mining,[b]
2190.0,"Dover, DE",22,Utilities,[c]
2190.0,"Dover, DE",23,Construction,2423
2190.0,"Dover, DE",31-33,Manufacturing,6243
2190.0,"Dover, DE",42,Wholesale trade,1120
2190.0,"Dover, DE",44-45,Retail Trade,9036
2190.0,"Dover, DE",48-49,Transportation & Warehousing,1237
2190.0,"Dover, DE",51,Information,945
2190.0,"Dover, DE",52,Finance & insurance,2585
2190.0,"Dover, DE",53,Real estate & rental & leasing,505
2190.0,"Dover, DE",54,"Professional, scientific, & technical services",1901
2190.0,"Dover, DE",55,Management of companies & enterprises,835
2190.0,"Dover, DE",56,Administrative & support & waste management & remediation serv,3639
2190.0,"Dover, DE",61,Educational services,526
2190.0,"Dover, DE",62,Health care & social assistance,6047
2190.0,"Dover, DE",71,"Arts, entertainment, & recreation",1092
2190.0,"Dover, DE",72,Accommodation & foodservices,3824
2190.0,"Dover, DE",81,Other services (except public administration),2021
2190.0,"Dover, DE",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",82
2190.0,"Dover, DE",99,Unclassified,122
2200.0,"Dubuque, IA",--,Total,49988
2200.0,"Dubuque, IA",11,"Agriculture, forestry, fishing, & hunting",119
2200.0,"Dubuque, IA",21,Mining,[b]
2200.0,"Dubuque, IA",22,Utilities,[c]
2200.0,"Dubuque, IA",23,Construction,1938
2200.0,"Dubuque, IA",31-33,Manufacturing,11176
2200.0,"Dubuque, IA",42,Wholesale trade,2429
2200.0,"Dubuque, IA",44-45,Retail Trade,7282
2200.0,"Dubuque, IA",48-49,Transportation & Warehousing,893
2200.0,"Dubuque, IA",51,Information,1857
2200.0,"Dubuque, IA",52,Finance & insurance,2126
2200.0,"Dubuque, IA",53,Real estate & rental & leasing,370
2200.0,"Dubuque, IA",54,"Professional, scientific, & technical services",1030
2200.0,"Dubuque, IA",55,Management of companies & enterprises,175
2200.0,"Dubuque, IA",56,Administrative & support & waste management & remediation serv,2096
2200.0,"Dubuque, IA",61,Educational services,3194
2200.0,"Dubuque, IA",62,Health care & social assistance,6655
2200.0,"Dubuque, IA",71,"Arts, entertainment, & recreation",1516
2200.0,"Dubuque, IA",72,Accommodation & foodservices,4047
2200.0,"Dubuque, IA",81,Other services (except public administration),2599
2200.0,"Dubuque, IA",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[c]
2200.0,"Dubuque, IA",99,Unclassified,64
2240.0,"Duluth--Superior, MN--WI",--,Total,93190
2240.0,"Duluth--Superior, MN--WI",11,"Agriculture, forestry, fishing, & hunting",267
2240.0,"Duluth--Superior, MN--WI",21,Mining,[h]
2240.0,"Duluth--Superior, MN--WI",22,Utilities,1226
2240.0,"Duluth--Superior, MN--WI",23,Construction,4507
2240.0,"Duluth--Superior, MN--WI",31-33,Manufacturing,6812
2240.0,"Duluth--Superior, MN--WI",42,Wholesale trade,3541
2240.0,"Duluth--Superior, MN--WI",44-45,Retail Trade,15027
2240.0,"Duluth--Superior, MN--WI",48-49,Transportation & Warehousing,2612
2240.0,"Duluth--Superior, MN--WI",51,Information,1924
2240.0,"Duluth--Superior, MN--WI",52,Finance & insurance,3507
2240.0,"Duluth--Superior, MN--WI",53,Real estate & rental & leasing,1056
2240.0,"Duluth--Superior, MN--WI",54,"Professional, scientific, & technical services",3505
2240.0,"Duluth--Superior, MN--WI",55,Management of companies & enterprises,1124
2240.0,"Duluth--Superior, MN--WI",56,Administrative & support & waste management & remediation serv,4475
2240.0,"Duluth--Superior, MN--WI",61,Educational services,[g]
2240.0,"Duluth--Superior, MN--WI",62,Health care & social assistance,19348
2240.0,"Duluth--Superior, MN--WI",71,"Arts, entertainment, & recreation",1059
2240.0,"Duluth--Superior, MN--WI",72,Accommodation & foodservices,10960
2240.0,"Duluth--Superior, MN--WI",81,Other services (except public administration),5508
2240.0,"Duluth--Superior, MN--WI",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[c]
2240.0,"Duluth--Superior, MN--WI",99,Unclassified,[b]
2281.0,"Dutchess County, NY",--,Total,91048
2281.0,"Dutchess County, NY",11,"Agriculture, forestry, fishing, & hunting",[b]
2281.0,"Dutchess County, NY",21,Mining,250
2281.0,"Dutchess County, NY",22,Utilities,690
2281.0,"Dutchess County, NY",23,Construction,4305
2281.0,"Dutchess County, NY",31-33,Manufacturing,15700
2281.0,"Dutchess County, NY",42,Wholesale trade,2014
2281.0,"Dutchess County, NY",44-45,Retail Trade,13770
2281.0,"Dutchess County, NY",48-49,Transportation & Warehousing,1092
2281.0,"Dutchess County, NY",51,Information,1737
2281.0,"Dutchess County, NY",52,Finance & insurance,3615
2281.0,"Dutchess County, NY",53,Real estate & rental & leasing,1522
2281.0,"Dutchess County, NY",54,"Professional, scientific, & technical services",4477
2281.0,"Dutchess County, NY",55,Management of companies & enterprises,513
2281.0,"Dutchess County, NY",56,Administrative & support & waste management & remediation serv,5551
2281.0,"Dutchess County, NY",61,Educational services,7577
2281.0,"Dutchess County, NY",62,Health care & social assistance,16311
2281.0,"Dutchess County, NY",71,"Arts, entertainment, & recreation",1409
2281.0,"Dutchess County, NY",72,Accommodation & foodservices,6564
2281.0,"Dutchess County, NY",81,Other services (except public administration),3585
2281.0,"Dutchess County, NY",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",234
2281.0,"Dutchess County, NY",99,Unclassified,[b]
2290.0,"Eau Claire, WI",--,Total,63532
2290.0,"Eau Claire, WI",11,"Agriculture, forestry, fishing, & hunting",65
2290.0,"Eau Claire, WI",21,Mining,[a]
2290.0,"Eau Claire, WI",22,Utilities,[f]
2290.0,"Eau Claire, WI",23,Construction,2688
2290.0,"Eau Claire, WI",31-33,Manufacturing,12279
2290.0,"Eau Claire, WI",42,Wholesale trade,2613
2290.0,"Eau Claire, WI",44-45,Retail Trade,10683
2290.0,"Eau Claire, WI",48-49,Transportation & Warehousing,1345
2290.0,"Eau Claire, WI",51,Information,1433
2290.0,"Eau Claire, WI",52,Finance & insurance,2803
2290.0,"Eau Claire, WI",53,Real estate & rental & leasing,521
2290.0,"Eau Claire, WI",54,"Professional, scientific, & technical services",1856
2290.0,"Eau Claire, WI",55,Management of companies & enterprises,1324
2290.0,"Eau Claire, WI",56,Administrative & support & waste management & remediation serv,3061
2290.0,"Eau Claire, WI",61,Educational services,1003
2290.0,"Eau Claire, WI",62,Health care & social assistance,10200
2290.0,"Eau Claire, WI",71,"Arts, entertainment, & recreation",719
2290.0,"Eau Claire, WI",72,Accommodation & foodservices,6305
2290.0,"Eau Claire, WI",81,Other services (except public administration),3022
2290.0,"Eau Claire, WI",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[f]
2290.0,"Eau Claire, WI",99,Unclassified,[b]
2320.0,"El Paso, TX",--,Total,199881
2320.0,"El Paso, TX",11,"Agriculture, forestry, fishing, & hunting",[c]
2320.0,"El Paso, TX",21,Mining,[a]
2320.0,"El Paso, TX",22,Utilities,[g]
2320.0,"El Paso, TX",23,Construction,8772
2320.0,"El Paso, TX",31-33,Manufacturing,32491
2320.0,"El Paso, TX",42,Wholesale trade,10342
2320.0,"El Paso, TX",44-45,Retail Trade,28876
2320.0,"El Paso, TX",48-49,Transportation & Warehousing,9312
2320.0,"El Paso, TX",51,Information,4381
2320.0,"El Paso, TX",52,Finance & insurance,6061
2320.0,"El Paso, TX",53,Real estate & rental & leasing,3728
2320.0,"El Paso, TX",54,"Professional, scientific, & technical services",6845
2320.0,"El Paso, TX",55,Management of companies & enterprises,3565
2320.0,"El Paso, TX",56,Administrative & support & waste management & remediation serv,23300
2320.0,"El Paso, TX",61,Educational services,1879
2320.0,"El Paso, TX",62,Health care & social assistance,27079
2320.0,"El Paso, TX",71,"Arts, entertainment, & recreation",2222
2320.0,"El Paso, TX",72,Accommodation & foodservices,19610
2320.0,"El Paso, TX",81,Other services (except public administration),9334
2320.0,"El Paso, TX",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",719
2320.0,"El Paso, TX",99,Unclassified,184
2330.0,"Elkhart--Goshen, IN",--,Total,118354
2330.0,"Elkhart--Goshen, IN",11,"Agriculture, forestry, fishing, & hunting",7
2330.0,"Elkhart--Goshen, IN",21,Mining,[b]
2330.0,"Elkhart--Goshen, IN",22,Utilities,[c]
2330.0,"Elkhart--Goshen, IN",23,Construction,5245
2330.0,"Elkhart--Goshen, IN",31-33,Manufacturing,61327
2330.0,"Elkhart--Goshen, IN",42,Wholesale trade,5860
2330.0,"Elkhart--Goshen, IN",44-45,Retail Trade,10976
2330.0,"Elkhart--Goshen, IN",48-49,Transportation & Warehousing,1811
2330.0,"Elkhart--Goshen, IN",51,Information,1021
2330.0,"Elkhart--Goshen, IN",52,Finance & insurance,2213
2330.0,"Elkhart--Goshen, IN",53,Real estate & rental & leasing,1141
2330.0,"Elkhart--Goshen, IN",54,"Professional, scientific, & technical services",2604
2330.0,"Elkhart--Goshen, IN",55,Management of companies & enterprises,2343
2330.0,"Elkhart--Goshen, IN",56,Administrative & support & waste management & remediation serv,2539
2330.0,"Elkhart--Goshen, IN",61,Educational services,1295
2330.0,"Elkhart--Goshen, IN",62,Health care & social assistance,7183
2330.0,"Elkhart--Goshen, IN",71,"Arts, entertainment, & recreation",662
2330.0,"Elkhart--Goshen, IN",72,Accommodation & foodservices,6652
2330.0,"Elkhart--Goshen, IN",81,Other services (except public administration),4681
2330.0,"Elkhart--Goshen, IN",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",502
2330.0,"Elkhart--Goshen, IN",99,Unclassified,47
2335.0,"Elmira, NY",--,Total,35155
2335.0,"Elmira, NY",11,"Agriculture, forestry, fishing, & hunting",[a]
2335.0,"Elmira, NY",21,Mining,[b]
2335.0,"Elmira, NY",22,Utilities,[c]
2335.0,"Elmira, NY",23,Construction,1917
2335.0,"Elmira, NY",31-33,Manufacturing,8463
2335.0,"Elmira, NY",42,Wholesale trade,1417
2335.0,"Elmira, NY",44-45,Retail Trade,6053
2335.0,"Elmira, NY",48-49,Transportation & Warehousing,725
2335.0,"Elmira, NY",51,Information,767
2335.0,"Elmira, NY",52,Finance & insurance,917
2335.0,"Elmira, NY",53,Real estate & rental & leasing,331
2335.0,"Elmira, NY",54,"Professional, scientific, & technical services",1075
2335.0,"Elmira, NY",55,Management of companies & enterprises,146
2335.0,"Elmira, NY",56,Administrative & support & waste management & remediation serv,1085
2335.0,"Elmira, NY",61,Educational services,1154
2335.0,"Elmira, NY",62,Health care & social assistance,6215
2335.0,"Elmira, NY",71,"Arts, entertainment, & recreation",298
2335.0,"Elmira, NY",72,Accommodation & foodservices,2899
2335.0,"Elmira, NY",81,Other services (except public administration),1422
2335.0,"Elmira, NY",95,"Auxiliaries, exc corp, subsidiary, & regional managing offices",[b]
2335.0,"Elmira, NY",99,Unclassified,12
2340.0,"Enid, OK",--,Total,19137
2340.0,"Enid, OK",11,"Agriculture, forestry, fishing, & hunting",72
2340.0,"Enid, OK",21,Mining,772
2340.0,"Enid, OK",22,Utilities,87
