NAICS Code,Total Employment - 1999,MSA
31-33,67970.0,"Austin-Round Rock-Georgetown, TX MSA"
42,23588.0,"Austin-Round Rock-Georgetown, TX MSA"
44-45,68790.0,"Austin-Round Rock-Georgetown, TX MSA"
48-49,7204.0,"Austin-Round Rock-Georgetown, TX MSA"
51,21551.0,"Austin-Round Rock-Georgetown, TX MSA"
52,26279.0,"Austin-Round Rock-Georgetown, TX MSA"
53,8506.0,"Austin-Round Rock-Georgetown, TX MSA"
54,40418.0,"Austin-Round Rock-Georgetown, TX MSA"
55,11308.0,"Austin-Round Rock-Georgetown, TX MSA"
56,51992.0,"Austin-Round Rock-Georgetown, TX MSA"
61,7029.0,"Austin-Round Rock-Georgetown, TX MSA"
62,52018.0,"Austin-Round Rock-Georgetown, TX MSA"
71,6892.0,"Austin-Round Rock-Georgetown, TX MSA"
72,49251.0,"Austin-Round Rock-Georgetown, TX MSA"
81,25724.0,"Austin-Round Rock-Georgetown, TX MSA"
95,2069.0,"Austin-Round Rock-Georgetown, TX MSA"
99,464.0,"Austin-Round Rock-Georgetown, TX MSA"
--,146999.0,"Bakersfield, CA MSA"
11,1907.0,"Bakersfield, CA MSA"
21,5609.0,"Bakersfield, CA MSA"
22,1237.0,"Bakersfield, CA MSA"
23,9842.0,"Bakersfield, CA MSA"
31-33,13140.0,"Bakersfield, CA MSA"
42,8453.0,"Bakersfield, CA MSA"
44-45,24826.0,"Bakersfield, CA MSA"
48-49,5102.0,"Bakersfield, CA MSA"
51,3216.0,"Bakersfield, CA MSA"
52,6641.0,"Bakersfield, CA MSA"
53,2658.0,"Bakersfield, CA MSA"
54,7517.0,"Bakersfield, CA MSA"
55,2147.0,"Bakersfield, CA MSA"
56,8979.0,"Bakersfield, CA MSA"
61,1358.0,"Bakersfield, CA MSA"
62,19597.0,"Bakersfield, CA MSA"
72,14695.0,"Bakersfield, CA MSA"
81,7121.0,"Bakersfield, CA MSA"
95,936.0,"Bakersfield, CA MSA"
--,1017774.0,"Baltimore-Columbia-Towson, MD MSA"
23,65694.0,"Baltimore-Columbia-Towson, MD MSA"
31-33,87202.0,"Baltimore-Columbia-Towson, MD MSA"
42,53461.0,"Baltimore-Columbia-Towson, MD MSA"
44-45,135111.0,"Baltimore-Columbia-Towson, MD MSA"
48-49,32146.0,"Baltimore-Columbia-Towson, MD MSA"
51,23753.0,"Baltimore-Columbia-Towson, MD MSA"
52,58354.0,"Baltimore-Columbia-Towson, MD MSA"
53,21808.0,"Baltimore-Columbia-Towson, MD MSA"
54,81795.0,"Baltimore-Columbia-Towson, MD MSA"
55,26655.0,"Baltimore-Columbia-Towson, MD MSA"
56,81861.0,"Baltimore-Columbia-Towson, MD MSA"
61,34990.0,"Baltimore-Columbia-Towson, MD MSA"
62,150524.0,"Baltimore-Columbia-Towson, MD MSA"
71,14078.0,"Baltimore-Columbia-Towson, MD MSA"
72,80359.0,"Baltimore-Columbia-Towson, MD MSA"
81,51595.0,"Baltimore-Columbia-Towson, MD MSA"
95,9059.0,"Baltimore-Columbia-Towson, MD MSA"
--,45444.0,"Bangor, ME MSA"
31-33,4678.0,"Bangor, ME MSA"
42,2732.0,"Bangor, ME MSA"
