State,NAICS Code,Total Employment - 1998
New Mexico,53,8993.0
New Mexico,54,35774.0
New Mexico,55,8000.0
New Mexico,56,32347.0
New Mexico,61,8622.0
New Mexico,62,76641.0
New Mexico,71,11373.0
New Mexico,72,65149.0
New Mexico,81,26281.0
New York,--,6993814.0
New York,21,3684.0
New York,22,44377.0
New York,23,272149.0
New York,31-33,752552.0
New York,42,410910.0
New York,44-45,800626.0
New York,48-49,213696.0
New York,51,260631.0
New York,52,587487.0
New York,53,149068.0
New York,54,485251.0
New York,55,181408.0
New York,56,449239.0
New York,61,283377.0
New York,62,1134508.0
New York,71,110475.0
New York,72,479502.0
New York,81,325908.0
New York,95,37450.0
North Carolina,--,3223178.0
North Carolina,11,6214.0
North Carolina,21,3434.0
North Carolina,22,21406.0
North Carolina,23,205786.0
North Carolina,31-33,771282.0
North Carolina,42,161461.0
North Carolina,44-45,430691.0
North Carolina,48-49,92946.0
North Carolina,51,62599.0
North Carolina,52,133120.0
North Carolina,53,43862.0
North Carolina,54,126895.0
North Carolina,55,75903.0
North Carolina,56,188383.0
North Carolina,61,63571.0
North Carolina,62,375402.0
North Carolina,71,37441.0
North Carolina,72,260455.0
North Carolina,81,134050.0
North Carolina,95,26780.0
North Carolina,99,1497.0
North Dakota,--,249476.0
North Dakota,21,4159.0
North Dakota,22,3232.0
North Dakota,23,13980.0
North Dakota,31-33,23209.0
North Dakota,42,17000.0
North Dakota,44-45,41411.0
North Dakota,48-49,8055.0
North Dakota,51,7950.0
North Dakota,52,12526.0
North Dakota,53,3351.0
North Dakota,54,7600.0
North Dakota,55,2095.0
North Dakota,56,10953.0
North Dakota,61,3760.0
North Dakota,62,45894.0
North Dakota,71,3678.0
North Dakota,72,25852.0
North Dakota,81,13822.0
Ohio,--,4806046.0
Ohio,11,1964.0
Ohio,21,11609.0
Ohio,22,31773.0
Ohio,23,222649.0
Ohio,31-33,994790.0
Ohio,42,255022.0
Ohio,44-45,632318.0
Ohio,48-49,128463.0
Ohio,51,106174.0
Ohio,52,246164.0
Ohio,53,64912.0
Ohio,54,207802.0
Ohio,55,143771.0
Ohio,56,298286.0
Ohio,61,87569.0
Ohio,62,628391.0
Ohio,71,54586.0
Ohio,72,404652.0
Ohio,81,228040.0
Ohio,95,55344.0
Ohio,99,1767.0
Oklahoma,--,1167709.0
Oklahoma,21,26534.0
Oklahoma,22,8725.0
Oklahoma,23,54903.0
Oklahoma,31-33,168140.0
Oklahoma,42,61096.0
Oklahoma,44-45,165855.0
Oklahoma,48-49,34460.0
Oklahoma,51,31596.0
Oklahoma,52,57364.0
Oklahoma,53,16233.0
Oklahoma,54,49646.0
Oklahoma,55,27758.0
Oklahoma,56,79011.0
Oklahoma,61,16426.0
Oklahoma,62,171500.0
Oklahoma,71,12880.0
Oklahoma,72,104489.0
Oklahoma,81,61370.0
Oklahoma,95,17752.0
Oregon,--,1310750.0
Oregon,11,12339.0
